tab 	measurements
analysts	citations	description	dir_csd	dir_dec	dir_inc	experiment	instrument_codes	magn_mass	magn_moment	magn_volume	magn_x_sigma	magn_y_sigma	magn_z_sigma	meas_n_orient	meas_temp	measurement	method_codes	quality	sequence	software_packages	specimen	standard	treat_ac_field	treat_dc_field	treat_dc_field_phi	treat_dc_field_theta	treat_step_num	treat_temp
	This study		0.8	224.8	68.0	D6A-1140a_LP-DIR-AF	hargrave 2026-07-26 04:51:11	4.941e-04	1.58e-05	1.436e+00	1.44e-07	1.79e-07	5.92e-08	8	273	D6A-1140a_LP-DIR-AF-247	LT-AF-Z:LP-DIR-AF	g	246	pmagpy-4.4.0	D6A-1140a	u	1.000e-01	0	0.00	0.00	29	273
	This study		0.8	225.7	67.8	D6A-1140a_LP-DIR-AF	hargrave 2026-07-26 04:54:37	4.690e-04	1.50e-05	1.364e+00	1.35e-07	1.69e-07	5.54e-08	8	273	D6A-1140a_LP-DIR-AF-248	LT-AF-Z:LP-DIR-AF	g	247	pmagpy-4.4.0	D6A-1140a	u	1.050e-01	0	0.00	0.00	30	273
	This study		0.7	226.9	67.5	D6A-1140a_LP-DIR-AF	hargrave 2026-07-26 04:58:04	4.440e-04	1.42e-05	1.291e+00	1.26e-07	1.57e-07	5.16e-08	8	273	D6A-1140a_LP-DIR-AF-249	LT-AF-Z:LP-DIR-AF	g	248	pmagpy-4.4.0	D6A-1140a	u	1.100e-01	0	0.00	0.00	31	273
	This study		0.7	227.4	67.4	D6A-1140a_LP-DIR-AF	hargrave 2026-07-26 05:01:30	4.190e-04	1.34e-05	1.218e+00	1.18e-07	1.47e-07	4.83e-08	8	273	D6A-1140a_LP-DIR-AF-250	LT-AF-Z:LP-DIR-AF	g	249	pmagpy-4.4.0	D6A-1140a	u	1.150e-01	0	0.00	0.00	32	273
	This study		0.7	228.7	66.7	D6A-1140a_LP-DIR-AF	hargrave 2026-07-26 05:04:57	3.909e-04	1.25e-05	1.136e+00	1.06e-07	1.37e-07	4.38e-08	8	273	D6A-1140a_LP-DIR-AF-251	LT-AF-Z:LP-DIR-AF	g	250	pmagpy-4.4.0	D6A-1140a	u	1.200e-01	0	0.00	0.00	33	273
	This study		0.7	230.6	66.5	D6A-1140a_LP-DIR-AF	hargrave 2026-07-26 05:08:25	3.690e-04	1.18e-05	1.073e+00	9.96e-08	1.28e-07	4.26e-08	8	273	D6A-1140a_LP-DIR-AF-252	LT-AF-Z:LP-DIR-AF	g	251	pmagpy-4.4.0	D6A-1140a	u	1.250e-01	0	0.00	0.00	34	273
	This study		0.7	232.2	66.0	D6A-1140a_LP-DIR-AF	hargrave 2026-07-26 05:11:54	3.502e-04	1.12e-05	1.018e+00	9.34e-08	1.19e-07	3.74e-08	8	273	D6A-1140a_LP-DIR-AF-253	LT-AF-Z:LP-DIR-AF	g	252	pmagpy-4.4.0	D6A-1140a	u	1.300e-01	0	0.00	0.00	35	273
	This study		0.8	224.5	43.8	D6A-1171a_LP-DIR-AF	hargrave 2026-07-23 05:35:01	6.580e-04	2.08e-05	1.891e+00	2.11e-07	2.25e-07	7.81e-08	8	273	D6A-1171a_LP-DIR-AF-254	LT-NO:LP-DIR-AF	g	253	pmagpy-4.4.0	D6A-1171a	u	0	0	0.00	0.00	0	273
	This study		0.8	227.6	44.5	D6A-1171a_LP-DIR-AF	hargrave 2026-07-23 05:36:36	6.359e-04	2.01e-05	1.827e+00	2.01e-07	2.12e-07	8.35e-08	8	273	D6A-1171a_LP-DIR-AF-255	LT-AF-Z:LP-DIR-AF	g	254	pmagpy-4.4.0	D6A-1171a	u	1.000e-03	0	0.00	0.00	1	273
	This study		0.8	235.7	46.3	D6A-1171a_LP-DIR-AF	hargrave 2026-07-23 05:40:03	5.979e-04	1.89e-05	1.718e+00	1.91e-07	1.98e-07	9.13e-08	8	273	D6A-1171a_LP-DIR-AF-256	LT-AF-Z:LP-DIR-AF	g	255	pmagpy-4.4.0	D6A-1171a	u	2.000e-03	0	0.00	0.00	2	273
	This study		0.8	244.6	47.7	D6A-1171a_LP-DIR-AF	hargrave 2026-07-23 05:43:30	5.694e-04	1.80e-05	1.636e+00	1.80e-07	1.91e-07	9.19e-08	8	273	D6A-1171a_LP-DIR-AF-257	LT-AF-Z:LP-DIR-AF	g	256	pmagpy-4.4.0	D6A-1171a	u	3.000e-03	0	0.00	0.00	3	273
	This study		0.7	252.4	48.5	D6A-1171a_LP-DIR-AF	hargrave 2026-07-23 05:46:57	5.536e-04	1.75e-05	1.591e+00	1.72e-07	1.84e-07	8.26e-08	8	273	D6A-1171a_LP-DIR-AF-258	LT-AF-Z:LP-DIR-AF	g	257	pmagpy-4.4.0	D6A-1171a	u	4.000e-03	0	0.00	0.00	4	273
	This study		0.7	256.3	48.7	D6A-1171a_LP-DIR-AF	hargrave 2026-07-23 05:50:23	5.473e-04	1.73e-05	1.573e+00	1.68e-07	1.82e-07	8.12e-08	8	273	D6A-1171a_LP-DIR-AF-259	LT-AF-Z:LP-DIR-AF	g	258	pmagpy-4.4.0	D6A-1171a	u	5.000e-03	0	0.00	0.00	5	273
	This study		0.7	261.4	48.8	D6A-1171a_LP-DIR-AF	hargrave 2026-07-23 05:53:51	5.283e-04	1.67e-05	1.518e+00	1.59e-07	1.75e-07	7.92e-08	8	273	D6A-1171a_LP-DIR-AF-260	LT-AF-Z:LP-DIR-AF	g	259	pmagpy-4.4.0	D6A-1171a	u	7.500e-03	0	0.00	0.00	6	273
	This study		0.7	263.3	48.5	D6A-1171a_LP-DIR-AF	hargrave 2026-07-23 05:57:17	5.062e-04	1.60e-05	1.455e+00	1.53e-07	1.68e-07	7.79e-08	8	273	D6A-1171a_LP-DIR-AF-261	LT-AF-Z:LP-DIR-AF	g	260	pmagpy-4.4.0	D6A-1171a	u	1.000e-02	0	0.00	0.00	7	273
	This study		0.7	263.7	47.7	D6A-1171a_LP-DIR-AF	hargrave 2026-07-23 06:00:43	4.840e-04	1.53e-05	1.391e+00	1.47e-07	1.60e-07	7.05e-08	8	273	D6A-1171a_LP-DIR-AF-262	LT-AF-Z:LP-DIR-AF	g	261	pmagpy-4.4.0	D6A-1171a	u	1.250e-02	0	0.00	0.00	8	273
	This study		0.7	263.8	47.2	D6A-1171a_LP-DIR-AF	hargrave 2026-07-23 06:04:08	4.650e-04	1.47e-05	1.336e+00	1.41e-07	1.52e-07	7.44e-08	8	273	D6A-1171a_LP-DIR-AF-263	LT-AF-Z:LP-DIR-AF	g	262	pmagpy-4.4.0	D6A-1171a	u	1.500e-02	0	0.00	0.00	9	273
	This study		0.7	263.7	46.6	D6A-1171a_LP-DIR-AF	hargrave 2026-07-23 06:07:33	4.492e-04	1.42e-05	1.291e+00	1.34e-07	1.46e-07	7.19e-08	8	273	D6A-1171a_LP-DIR-AF-264	LT-AF-Z:LP-DIR-AF	g	263	pmagpy-4.4.0	D6A-1171a	u	1.750e-02	0	0.00	0.00	10	273
	This study		0.7	263.4	45.8	D6A-1171a_LP-DIR-AF	hargrave 2026-07-23 06:10:58	4.302e-04	1.36e-05	1.236e+00	1.29e-07	1.38e-07	7.04e-08	8	273	D6A-1171a_LP-DIR-AF-265	LT-AF-Z:LP-DIR-AF	g	264	pmagpy-4.4.0	D6A-1171a	u	2.000e-02	0	0.00	0.00	11	273
	This study		0.6	263.2	45.3	D6A-1171a_LP-DIR-AF	hargrave 2026-07-23 06:14:23	4.144e-04	1.31e-05	1.191e+00	1.24e-07	1.33e-07	6.86e-08	8	273	D6A-1171a_LP-DIR-AF-266	LT-AF-Z:LP-DIR-AF	g	265	pmagpy-4.4.0	D6A-1171a	u	2.250e-02	0	0.00	0.00	12	273
	This study		0.6	262.6	44.7	D6A-1171a_LP-DIR-AF	hargrave 2026-07-23 06:17:48	4.018e-04	1.27e-05	1.155e+00	1.19e-07	1.26e-07	6.76e-08	8	273	D6A-1171a_LP-DIR-AF-267	LT-AF-Z:LP-DIR-AF	g	266	pmagpy-4.4.0	D6A-1171a	u	2.500e-02	0	0.00	0.00	13	273
	This study		0.6	262.2	43.8	D6A-1171a_LP-DIR-AF	hargrave 2026-07-23 06:21:13	3.860e-04	1.22e-05	1.109e+00	1.14e-07	1.22e-07	6.70e-08	8	273	D6A-1171a_LP-DIR-AF-268	LT-AF-Z:LP-DIR-AF	g	267	pmagpy-4.4.0	D6A-1171a	u	2.750e-02	0	0.00	0.00	14	273
	This study		0.6	261.5	43.2	D6A-1171a_LP-DIR-AF	hargrave 2026-07-23 06:24:38	3.765e-04	1.19e-05	1.082e+00	1.10e-07	1.16e-07	6.64e-08	8	273	D6A-1171a_LP-DIR-AF-269	LT-AF-Z:LP-DIR-AF	g	268	pmagpy-4.4.0	D6A-1171a	u	3.000e-02	0	0.00	0.00	15	273
	This study		0.6	261.0	41.7	D6A-1171a_LP-DIR-AF	hargrave 2026-07-23 06:28:04	3.512e-04	1.11e-05	1.009e+00	1.02e-07	1.08e-07	6.38e-08	8	273	D6A-1171a_LP-DIR-AF-270	LT-AF-Z:LP-DIR-AF	g	269	pmagpy-4.4.0	D6A-1171a	u	3.500e-02	0	0.00	0.00	16	273
	This study		0.6	259.9	40.3	D6A-1171a_LP-DIR-AF	hargrave 2026-07-23 06:31:30	3.322e-04	1.05e-05	9.545e-01	9.64e-08	1.00e-07	6.20e-08	8	273	D6A-1171a_LP-DIR-AF-271	LT-AF-Z:LP-DIR-AF	g	270	pmagpy-4.4.0	D6A-1171a	u	4.000e-02	0	0.00	0.00	17	273
	This study		0.6	259.4	39.2	D6A-1171a_LP-DIR-AF	hargrave 2026-07-23 06:34:58	3.160e-04	9.99e-06	9.082e-01	9.13e-08	9.44e-08	5.95e-08	8	273	D6A-1171a_LP-DIR-AF-272	LT-AF-Z:LP-DIR-AF	g	271	pmagpy-4.4.0	D6A-1171a	u	4.500e-02	0	0.00	0.00	18	273
	This study		0.6	258.3	38.0	D6A-1171a_LP-DIR-AF	hargrave 2026-07-23 06:38:24	3.018e-04	9.54e-06	8.673e-01	8.56e-08	8.74e-08	5.69e-08	8	273	D6A-1171a_LP-DIR-AF-273	LT-AF-Z:LP-DIR-AF	g	272	pmagpy-4.4.0	D6A-1171a	u	5.000e-02	0	0.00	0.00	19	273
	This study		0.6	257.5	36.2	D6A-1171a_LP-DIR-AF	hargrave 2026-07-23 06:41:51	2.850e-04	9.01e-06	8.191e-01	7.91e-08	8.15e-08	5.64e-08	8	273	D6A-1171a_LP-DIR-AF-274	LT-AF-Z:LP-DIR-AF	g	273	pmagpy-4.4.0	D6A-1171a	u	5.500e-02	0	0.00	0.00	20	273
	This study		0.6	256.3	35.0	D6A-1171a_LP-DIR-AF	hargrave 2026-07-23 06:45:18	2.699e-04	8.53e-06	7.755e-01	7.55e-08	7.31e-08	5.30e-08	8	273	D6A-1171a_LP-DIR-AF-275	LT-AF-Z:LP-DIR-AF	g	274	pmagpy-4.4.0	D6A-1171a	u	6.000e-02	0	0.00	0.00	21	273
	This study		0.6	255.4	33.3	D6A-1171a_LP-DIR-AF	hargrave 2026-07-23 06:48:44	2.569e-04	8.12e-06	7.382e-01	6.90e-08	6.95e-08	5.07e-08	8	273	D6A-1171a_LP-DIR-AF-276	LT-AF-Z:LP-DIR-AF	g	275	pmagpy-4.4.0	D6A-1171a	u	6.500e-02	0	0.00	0.00	22	273
	This study		0.6	254.1	31.8	D6A-1171a_LP-DIR-AF	hargrave 2026-07-23 06:52:11	2.430e-04	7.68e-06	6.982e-01	6.43e-08	6.41e-08	4.69e-08	8	273	D6A-1171a_LP-DIR-AF-277	LT-AF-Z:LP-DIR-AF	g	276	pmagpy-4.4.0	D6A-1171a	u	7.000e-02	0	0.00	0.00	23	273
	This study		0.6	253.1	30.0	D6A-1171a_LP-DIR-AF	hargrave 2026-07-23 06:55:38	2.300e-04	7.27e-06	6.609e-01	5.82e-08	5.87e-08	4.46e-08	8	273	D6A-1171a_LP-DIR-AF-278	LT-AF-Z:LP-DIR-AF	g	277	pmagpy-4.4.0	D6A-1171a	u	7.500e-02	0	0.00	0.00	24	273
	This study		0.6	252.1	28.3	D6A-1171a_LP-DIR-AF	hargrave 2026-07-23 06:59:05	2.180e-04	6.89e-06	6.264e-01	5.48e-08	5.24e-08	4.18e-08	8	273	D6A-1171a_LP-DIR-AF-279	LT-AF-Z:LP-DIR-AF	g	278	pmagpy-4.4.0	D6A-1171a	u	8.000e-02	0	0.00	0.00	25	273
	This study		0.6	251.2	27.2	D6A-1171a_LP-DIR-AF	hargrave 2026-07-23 07:02:32	2.078e-04	6.57e-06	5.973e-01	5.10e-08	4.87e-08	3.85e-08	8	273	D6A-1171a_LP-DIR-AF-280	LT-AF-Z:LP-DIR-AF	g	279	pmagpy-4.4.0	D6A-1171a	u	8.500e-02	0	0.00	0.00	26	273
	This study		0.5	250.2	25.3	D6A-1171a_LP-DIR-AF	hargrave 2026-07-23 07:05:59	1.958e-04	6.19e-06	5.627e-01	4.61e-08	4.30e-08	3.64e-08	8	273	D6A-1171a_LP-DIR-AF-281	LT-AF-Z:LP-DIR-AF	g	280	pmagpy-4.4.0	D6A-1171a	u	9.000e-02	0	0.00	0.00	27	273
	This study		0.5	249.8	24.2	D6A-1171a_LP-DIR-AF	hargrave 2026-07-23 07:09:27	1.860e-04	5.88e-06	5.345e-01	4.16e-08	3.96e-08	3.36e-08	8	273	D6A-1171a_LP-DIR-AF-282	LT-AF-Z:LP-DIR-AF	g	281	pmagpy-4.4.0	D6A-1171a	u	9.500e-02	0	0.00	0.00	28	273
	This study		0.5	249.4	23.1	D6A-1171a_LP-DIR-AF	hargrave 2026-07-23 07:12:54	1.759e-04	5.56e-06	5.055e-01	3.95e-08	3.51e-08	3.19e-08	8	273	D6A-1171a_LP-DIR-AF-283	LT-AF-Z:LP-DIR-AF	g	282	pmagpy-4.4.0	D6A-1171a	u	1.000e-01	0	0.00	0.00	29	273
	This study		0.5	248.4	22.5	D6A-1171a_LP-DIR-AF	hargrave 2026-07-23 07:16:22	1.680e-04	5.31e-06	4.827e-01	3.71e-08	3.30e-08	2.86e-08	8	273	D6A-1171a_LP-DIR-AF-284	LT-AF-Z:LP-DIR-AF	g	283	pmagpy-4.4.0	D6A-1171a	u	1.050e-01	0	0.00	0.00	30	273
	This study		0.5	248.4	21.9	D6A-1171a_LP-DIR-AF	hargrave 2026-07-23 07:19:50	1.579e-04	4.99e-06	4.536e-01	3.32e-08	2.82e-08	2.81e-08	8	273	D6A-1171a_LP-DIR-AF-285	LT-AF-Z:LP-DIR-AF	g	284	pmagpy-4.4.0	D6A-1171a	u	1.100e-01	0	0.00	0.00	31	273
	This study		0.5	248.4	22.2	D6A-1171a_LP-DIR-AF	hargrave 2026-07-23 07:23:17	1.509e-04	4.77e-06	4.336e-01	3.19e-08	2.75e-08	2.68e-08	8	273	D6A-1171a_LP-DIR-AF-286	LT-AF-Z:LP-DIR-AF	g	285	pmagpy-4.4.0	D6A-1171a	u	1.150e-01	0	0.00	0.00	32	273
	This study		0.5	248.6	22.1	D6A-1171a_LP-DIR-AF	hargrave 2026-07-23 07:26:46	1.430e-04	4.52e-06	4.109e-01	3.10e-08	2.58e-08	2.55e-08	8	273	D6A-1171a_LP-DIR-AF-287	LT-AF-Z:LP-DIR-AF	g	286	pmagpy-4.4.0	D6A-1171a	u	1.200e-01	0	0.00	0.00	33	273
	This study		0.5	249.3	22.1	D6A-1171a_LP-DIR-AF	hargrave 2026-07-23 07:30:14	1.351e-04	4.27e-06	3.882e-01	3.04e-08	2.59e-08	2.45e-08	8	273	D6A-1171a_LP-DIR-AF-288	LT-AF-Z:LP-DIR-AF	g	287	pmagpy-4.4.0	D6A-1171a	u	1.250e-01	0	0.00	0.00	34	273
	This study		0.5	250.0	22.1	D6A-1171a_LP-DIR-AF	hargrave 2026-07-23 07:33:43	1.269e-04	4.01e-06	3.645e-01	2.96e-08	2.54e-08	2.45e-08	8	273	D6A-1171a_LP-DIR-AF-289	LT-AF-Z:LP-DIR-AF	g	288	pmagpy-4.4.0	D6A-1171a	u	1.300e-01	0	0.00	0.00	35	273
	This study		0.5	165.4	17.5	D6A-1196a_LP-DIR-AF	hargrave 2026-07-26 05:13:34	1.300e-03	4.20e-05	3.818e+00	1.44e-07	3.32e-07	2.54e-07	8	273	D6A-1196a_LP-DIR-AF-290	LT-NO:LP-DIR-AF	g	289	pmagpy-4.4.0	D6A-1196a	u	0	0	0.00	0.00	0	273
	This study		0.5	165.0	18.4	D6A-1196a_LP-DIR-AF	hargrave 2026-07-26 05:15:08	1.250e-03	4.04e-05	3.673e+00	1.50e-07	3.20e-07	2.43e-07	8	273	D6A-1196a_LP-DIR-AF-291	LT-AF-Z:LP-DIR-AF	g	290	pmagpy-4.4.0	D6A-1196a	u	1.000e-03	0	0.00	0.00	1	273
	This study		0.5	164.2	19.6	D6A-1196a_LP-DIR-AF	hargrave 2026-07-26 05:16:43	1.161e-03	3.75e-05	3.409e+00	1.50e-07	3.09e-07	2.27e-07	8	273	D6A-1196a_LP-DIR-AF-292	LT-AF-Z:LP-DIR-AF	g	291	pmagpy-4.4.0	D6A-1196a	u	2.000e-03	0	0.00	0.00	2	273
	This study		0.6	163.5	20.7	D6A-1196a_LP-DIR-AF	hargrave 2026-07-26 05:18:18	1.089e-03	3.52e-05	3.200e+00	1.48e-07	3.02e-07	2.14e-07	8	273	D6A-1196a_LP-DIR-AF-293	LT-AF-Z:LP-DIR-AF	g	292	pmagpy-4.4.0	D6A-1196a	u	3.000e-03	0	0.00	0.00	3	273
	This study		0.6	162.8	21.6	D6A-1196a_LP-DIR-AF	hargrave 2026-07-26 05:19:53	1.040e-03	3.36e-05	3.055e+00	1.47e-07	2.93e-07	2.05e-07	8	273	D6A-1196a_LP-DIR-AF-294	LT-AF-Z:LP-DIR-AF	g	293	pmagpy-4.4.0	D6A-1196a	u	4.000e-03	0	0.00	0.00	4	273
	This study		0.6	162.5	21.9	D6A-1196a_LP-DIR-AF	hargrave 2026-07-26 05:21:28	1.009e-03	3.26e-05	2.964e+00	1.47e-07	2.90e-07	2.02e-07	8	273	D6A-1196a_LP-DIR-AF-295	LT-AF-Z:LP-DIR-AF	g	294	pmagpy-4.4.0	D6A-1196a	u	5.000e-03	0	0.00	0.00	5	273
	This study		0.6	161.8	22.3	D6A-1196a_LP-DIR-AF	hargrave 2026-07-26 05:23:03	9.749e-04	3.15e-05	2.864e+00	1.48e-07	2.82e-07	1.95e-07	8	273	D6A-1196a_LP-DIR-AF-296	LT-AF-Z:LP-DIR-AF	g	295	pmagpy-4.4.0	D6A-1196a	u	7.500e-03	0	0.00	0.00	6	273
	This study		0.6	161.4	22.5	D6A-1196a_LP-DIR-AF	hargrave 2026-07-26 05:24:39	9.471e-04	3.06e-05	2.782e+00	1.47e-07	2.76e-07	1.90e-07	8	273	D6A-1196a_LP-DIR-AF-297	LT-AF-Z:LP-DIR-AF	g	296	pmagpy-4.4.0	D6A-1196a	u	1.000e-02	0	0.00	0.00	7	273
	This study		0.6	161.1	22.6	D6A-1196a_LP-DIR-AF	hargrave 2026-07-26 05:26:13	9.223e-04	2.98e-05	2.709e+00	1.47e-07	2.70e-07	1.84e-07	8	273	D6A-1196a_LP-DIR-AF-298	LT-AF-Z:LP-DIR-AF	g	297	pmagpy-4.4.0	D6A-1196a	u	1.250e-02	0	0.00	0.00	8	273
	This study		0.6	161.0	22.7	D6A-1196a_LP-DIR-AF	hargrave 2026-07-26 05:27:48	8.976e-04	2.90e-05	2.636e+00	1.45e-07	2.64e-07	1.79e-07	8	273	D6A-1196a_LP-DIR-AF-299	LT-AF-Z:LP-DIR-AF	g	298	pmagpy-4.4.0	D6A-1196a	u	1.500e-02	0	0.00	0.00	9	273
	This study		0.6	161.0	22.8	D6A-1196a_LP-DIR-AF	hargrave 2026-07-26 05:29:24	8.759e-04	2.83e-05	2.573e+00	1.43e-07	2.58e-07	1.75e-07	8	273	D6A-1196a_LP-DIR-AF-300	LT-AF-Z:LP-DIR-AF	g	299	pmagpy-4.4.0	D6A-1196a	u	1.750e-02	0	0.00	0.00	10	273
	This study		0.6	160.8	22.9	D6A-1196a_LP-DIR-AF	hargrave 2026-07-26 05:30:59	8.542e-04	2.76e-05	2.509e+00	1.41e-07	2.49e-07	1.70e-07	8	273	D6A-1196a_LP-DIR-AF-301	LT-AF-Z:LP-DIR-AF	g	300	pmagpy-4.4.0	D6A-1196a	u	2.000e-02	0	0.00	0.00	11	273
	This study		0.6	160.9	23.0	D6A-1196a_LP-DIR-AF	hargrave 2026-07-26 05:32:34	8.326e-04	2.69e-05	2.445e+00	1.39e-07	2.42e-07	1.65e-07	8	273	D6A-1196a_LP-DIR-AF-302	LT-AF-Z:LP-DIR-AF	g	301	pmagpy-4.4.0	D6A-1196a	u	2.250e-02	0	0.00	0.00	12	273
	This study		0.6	161.0	23.1	D6A-1196a_LP-DIR-AF	hargrave 2026-07-26 05:34:09	8.109e-04	2.62e-05	2.382e+00	1.36e-07	2.36e-07	1.61e-07	8	273	D6A-1196a_LP-DIR-AF-303	LT-AF-Z:LP-DIR-AF	g	302	pmagpy-4.4.0	D6A-1196a	u	2.500e-02	0	0.00	0.00	13	273
	This study		0.6	161.0	23.0	D6A-1196a_LP-DIR-AF	hargrave 2026-07-26 05:35:44	7.923e-04	2.56e-05	2.327e+00	1.33e-07	2.29e-07	1.57e-07	8	273	D6A-1196a_LP-DIR-AF-304	LT-AF-Z:LP-DIR-AF	g	303	pmagpy-4.4.0	D6A-1196a	u	2.750e-02	0	0.00	0.00	14	273
	This study		0.6	161.1	23.1	D6A-1196a_LP-DIR-AF	hargrave 2026-07-26 05:37:19	7.707e-04	2.49e-05	2.264e+00	1.30e-07	2.25e-07	1.54e-07	8	273	D6A-1196a_LP-DIR-AF-305	LT-AF-Z:LP-DIR-AF	g	304	pmagpy-4.4.0	D6A-1196a	u	3.000e-02	0	0.00	0.00	15	273
	This study		0.6	161.3	23.0	D6A-1196a_LP-DIR-AF	hargrave 2026-07-26 05:38:55	7.366e-04	2.38e-05	2.164e+00	1.26e-07	2.13e-07	1.47e-07	8	273	D6A-1196a_LP-DIR-AF-306	LT-AF-Z:LP-DIR-AF	g	305	pmagpy-4.4.0	D6A-1196a	u	3.500e-02	0	0.00	0.00	16	273
	This study		0.6	161.6	23.1	D6A-1196a_LP-DIR-AF	hargrave 2026-07-26 05:40:30	7.088e-04	2.29e-05	2.082e+00	1.25e-07	2.10e-07	1.42e-07	8	273	D6A-1196a_LP-DIR-AF-307	LT-AF-Z:LP-DIR-AF	g	306	pmagpy-4.4.0	D6A-1196a	u	4.000e-02	0	0.00	0.00	17	273
	This study		0.6	161.8	23.0	D6A-1196a_LP-DIR-AF	hargrave 2026-07-26 05:42:05	6.840e-04	2.21e-05	2.009e+00	1.18e-07	1.95e-07	1.35e-07	8	273	D6A-1196a_LP-DIR-AF-308	LT-AF-Z:LP-DIR-AF	g	307	pmagpy-4.4.0	D6A-1196a	u	4.500e-02	0	0.00	0.00	18	273
	This study		0.6	162.0	22.8	D6A-1196a_LP-DIR-AF	hargrave 2026-07-26 05:43:40	6.592e-04	2.13e-05	1.936e+00	1.15e-07	1.86e-07	1.31e-07	8	273	D6A-1196a_LP-DIR-AF-309	LT-AF-Z:LP-DIR-AF	g	308	pmagpy-4.4.0	D6A-1196a	u	5.000e-02	0	0.00	0.00	19	273
	This study		0.6	162.1	22.7	D6A-1196a_LP-DIR-AF	hargrave 2026-07-26 05:45:15	6.376e-04	2.06e-05	1.873e+00	1.13e-07	1.82e-07	1.27e-07	8	273	D6A-1196a_LP-DIR-AF-310	LT-AF-Z:LP-DIR-AF	g	309	pmagpy-4.4.0	D6A-1196a	u	5.500e-02	0	0.00	0.00	20	273
	This study		0.6	162.4	22.5	D6A-1196a_LP-DIR-AF	hargrave 2026-07-26 05:48:42	6.159e-04	1.99e-05	1.809e+00	1.05e-07	1.85e-07	1.22e-07	8	273	D6A-1196a_LP-DIR-AF-311	LT-AF-Z:LP-DIR-AF	g	310	pmagpy-4.4.0	D6A-1196a	u	6.000e-02	0	0.00	0.00	21	273
	This study		0.6	162.2	22.5	D6A-1196a_LP-DIR-AF	hargrave 2026-07-26 05:52:10	5.973e-04	1.93e-05	1.755e+00	1.10e-07	1.71e-07	1.19e-07	8	273	D6A-1196a_LP-DIR-AF-312	LT-AF-Z:LP-DIR-AF	g	311	pmagpy-4.4.0	D6A-1196a	u	6.500e-02	0	0.00	0.00	22	273
	This study		0.6	162.3	22.2	D6A-1196a_LP-DIR-AF	hargrave 2026-07-26 05:55:37	5.850e-04	1.89e-05	1.718e+00	1.08e-07	1.70e-07	1.16e-07	8	273	D6A-1196a_LP-DIR-AF-313	LT-AF-Z:LP-DIR-AF	g	312	pmagpy-4.4.0	D6A-1196a	u	7.000e-02	0	0.00	0.00	23	273
	This study		0.6	162.0	22.2	D6A-1196a_LP-DIR-AF	hargrave 2026-07-26 05:59:04	5.695e-04	1.84e-05	1.673e+00	1.07e-07	1.67e-07	1.14e-07	8	273	D6A-1196a_LP-DIR-AF-314	LT-AF-Z:LP-DIR-AF	g	313	pmagpy-4.4.0	D6A-1196a	u	7.500e-02	0	0.00	0.00	24	273
	This study		0.6	161.8	21.9	D6A-1196a_LP-DIR-AF	hargrave 2026-07-26 06:02:31	5.571e-04	1.80e-05	1.636e+00	1.09e-07	1.62e-07	1.10e-07	8	273	D6A-1196a_LP-DIR-AF-315	LT-AF-Z:LP-DIR-AF	g	314	pmagpy-4.4.0	D6A-1196a	u	8.000e-02	0	0.00	0.00	25	273
	This study		0.6	162.2	21.5	D6A-1196a_LP-DIR-AF	hargrave 2026-07-26 06:05:58	5.447e-04	1.76e-05	1.600e+00	1.08e-07	1.61e-07	1.09e-07	8	273	D6A-1196a_LP-DIR-AF-316	LT-AF-Z:LP-DIR-AF	g	315	pmagpy-4.4.0	D6A-1196a	u	8.500e-02	0	0.00	0.00	26	273
	This study		0.6	162.2	21.1	D6A-1196a_LP-DIR-AF	hargrave 2026-07-26 06:09:26	5.292e-04	1.71e-05	1.555e+00	1.08e-07	1.59e-07	1.05e-07	8	273	D6A-1196a_LP-DIR-AF-317	LT-AF-Z:LP-DIR-AF	g	316	pmagpy-4.4.0	D6A-1196a	u	9.000e-02	0	0.00	0.00	27	273
	This study		0.6	161.8	20.9	D6A-1196a_LP-DIR-AF	hargrave 2026-07-26 06:12:53	5.200e-04	1.68e-05	1.527e+00	1.09e-07	1.58e-07	1.02e-07	8	273	D6A-1196a_LP-DIR-AF-318	LT-AF-Z:LP-DIR-AF	g	317	pmagpy-4.4.0	D6A-1196a	u	9.500e-02	0	0.00	0.00	28	273
	This study		0.6	161.9	20.5	D6A-1196a_LP-DIR-AF	hargrave 2026-07-26 06:16:21	5.076e-04	1.64e-05	1.491e+00	1.09e-07	1.55e-07	1.00e-07	8	273	D6A-1196a_LP-DIR-AF-319	LT-AF-Z:LP-DIR-AF	g	318	pmagpy-4.4.0	D6A-1196a	u	1.000e-01	0	0.00	0.00	29	273
	This study		0.6	162.1	20.2	D6A-1196a_LP-DIR-AF	hargrave 2026-07-26 06:19:48	4.952e-04	1.60e-05	1.455e+00	1.06e-07	1.55e-07	9.73e-08	8	273	D6A-1196a_LP-DIR-AF-320	LT-AF-Z:LP-DIR-AF	g	319	pmagpy-4.4.0	D6A-1196a	u	1.050e-01	0	0.00	0.00	30	273
	This study		0.6	162.0	19.6	D6A-1196a_LP-DIR-AF	hargrave 2026-07-26 06:23:16	4.890e-04	1.58e-05	1.436e+00	1.06e-07	1.53e-07	9.60e-08	8	273	D6A-1196a_LP-DIR-AF-321	LT-AF-Z:LP-DIR-AF	g	320	pmagpy-4.4.0	D6A-1196a	u	1.100e-01	0	0.00	0.00	31	273
