tab 	measurements
analysts	citations	description	dir_csd	dir_dec	dir_inc	experiment	instrument_codes	magn_mass	magn_moment	magn_volume	magn_x_sigma	magn_y_sigma	magn_z_sigma	meas_n_orient	meas_temp	measurement	method_codes	quality	sequence	software_packages	specimen	standard	treat_ac_field	treat_dc_field	treat_dc_field_phi	treat_dc_field_theta	treat_step_num	treat_temp
	This study		0.3	170.3	01.9	D6A-2123a_LP-DIR-AF	hargrave 2026-07-23 14:47:26	1.880e-04	5.25e-06	4.773e-01	1.08e-08	1.44e-08	2.42e-08	8	273	D6A-2123a_LP-DIR-AF-149	LT-AF-Z:LP-DIR-AF	g	148	pmagpy-4.4.0	D6A-2123a	u	3.000e-03	0	0.00	0.00	3	273
	This study		0.3	170.4	02.0	D6A-2123a_LP-DIR-AF	hargrave 2026-07-23 14:50:52	1.669e-04	4.66e-06	4.236e-01	8.75e-09	1.35e-08	2.11e-08	8	273	D6A-2123a_LP-DIR-AF-150	LT-AF-Z:LP-DIR-AF	g	149	pmagpy-4.4.0	D6A-2123a	u	4.000e-03	0	0.00	0.00	4	273
	This study		0.3	170.5	01.8	D6A-2123a_LP-DIR-AF	hargrave 2026-07-23 14:54:18	1.497e-04	4.18e-06	3.800e-01	8.19e-09	1.31e-08	1.89e-08	8	273	D6A-2123a_LP-DIR-AF-151	LT-AF-Z:LP-DIR-AF	g	150	pmagpy-4.4.0	D6A-2123a	u	5.000e-03	0	0.00	0.00	5	273
	This study		0.3	171.5	01.5	D6A-2123a_LP-DIR-AF	hargrave 2026-07-23 14:57:44	1.110e-04	3.10e-06	2.818e-01	6.76e-09	9.78e-09	1.37e-08	8	273	D6A-2123a_LP-DIR-AF-152	LT-AF-Z:LP-DIR-AF	g	151	pmagpy-4.4.0	D6A-2123a	u	7.500e-03	0	0.00	0.00	6	273
	This study		0.3	172.3	02.7	D6A-2123a_LP-DIR-AF	hargrave 2026-07-23 15:01:10	8.489e-05	2.37e-06	2.155e-01	5.82e-09	8.31e-09	1.01e-08	8	273	D6A-2123a_LP-DIR-AF-153	LT-AF-Z:LP-DIR-AF	g	152	pmagpy-4.4.0	D6A-2123a	u	1.000e-02	0	0.00	0.00	7	273
	This study		0.3	174.5	03.1	D6A-2123a_LP-DIR-AF	hargrave 2026-07-23 15:04:37	6.447e-05	1.80e-06	1.636e-01	4.75e-09	6.24e-09	7.45e-09	8	273	D6A-2123a_LP-DIR-AF-154	LT-AF-Z:LP-DIR-AF	g	153	pmagpy-4.4.0	D6A-2123a	u	1.250e-02	0	0.00	0.00	8	273
	This study		0.3	175.5	05.2	D6A-2123a_LP-DIR-AF	hargrave 2026-07-23 15:07:08	5.086e-05	1.42e-06	1.291e-01	4.82e-09	6.16e-09	5.33e-09	8	273	D6A-2123a_LP-DIR-AF-155	LT-AF-Z:LP-DIR-AF	g	154	pmagpy-4.4.0	D6A-2123a	u	1.500e-02	0	0.00	0.00	9	273
	This study		0.4	178.6	07.8	D6A-2123a_LP-DIR-AF	hargrave 2026-07-23 15:08:43	3.940e-05	1.10e-06	1.000e-01	4.24e-09	5.64e-09	3.92e-09	8	273	D6A-2123a_LP-DIR-AF-156	LT-AF-Z:LP-DIR-AF	g	155	pmagpy-4.4.0	D6A-2123a	u	1.750e-02	0	0.00	0.00	10	273
	This study		0.4	177.0	09.3	D6A-2123a_LP-DIR-AF	hargrave 2026-07-23 15:10:18	3.338e-05	9.32e-07	8.473e-02	4.17e-09	5.45e-09	4.11e-09	8	273	D6A-2123a_LP-DIR-AF-157	LT-AF-Z:LP-DIR-AF	g	156	pmagpy-4.4.0	D6A-2123a	u	2.000e-02	0	0.00	0.00	11	273
	This study		0.5	181.6	10.6	D6A-2123a_LP-DIR-AF	hargrave 2026-07-23 15:11:53	2.808e-05	7.84e-07	7.127e-02	4.69e-09	5.41e-09	2.35e-09	8	273	D6A-2123a_LP-DIR-AF-158	LT-AF-Z:LP-DIR-AF	g	157	pmagpy-4.4.0	D6A-2123a	u	2.250e-02	0	0.00	0.00	12	273
	This study		0.5	186.7	10.9	D6A-2123a_LP-DIR-AF	hargrave 2026-07-23 15:13:28	2.317e-05	6.47e-07	5.882e-02	3.97e-09	4.82e-09	1.76e-09	8	273	D6A-2123a_LP-DIR-AF-159	LT-AF-Z:LP-DIR-AF	g	158	pmagpy-4.4.0	D6A-2123a	u	2.500e-02	0	0.00	0.00	13	273
	This study		0.5	189.8	14.6	D6A-2123a_LP-DIR-AF	hargrave 2026-07-23 15:15:03	1.959e-05	5.47e-07	4.973e-02	2.86e-09	4.19e-09	1.69e-09	8	273	D6A-2123a_LP-DIR-AF-160	LT-AF-Z:LP-DIR-AF	g	159	pmagpy-4.4.0	D6A-2123a	u	2.750e-02	0	0.00	0.00	14	273
	This study		0.4	196.2	16.3	D6A-2123a_LP-DIR-AF	hargrave 2026-07-23 15:16:38	1.769e-05	4.94e-07	4.491e-02	2.78e-09	2.73e-09	1.46e-09	8	273	D6A-2123a_LP-DIR-AF-161	LT-AF-Z:LP-DIR-AF	g	160	pmagpy-4.4.0	D6A-2123a	u	3.000e-02	0	0.00	0.00	15	273
	This study		0.7	190.5	30.0	D6A-2123a_LP-DIR-AF	hargrave 2026-07-23 15:18:14	1.497e-05	4.18e-07	3.800e-02	3.58e-09	4.51e-09	8.38e-10	8	273	D6A-2123a_LP-DIR-AF-162	LT-AF-Z:LP-DIR-AF	g	161	pmagpy-4.4.0	D6A-2123a	u	3.500e-02	0	0.00	0.00	16	273
	This study		0.9	189.1	31.1	D6A-2123a_LP-DIR-AF	hargrave 2026-07-23 15:19:49	1.239e-05	3.46e-07	3.145e-02	3.94e-09	4.72e-09	1.39e-09	8	273	D6A-2123a_LP-DIR-AF-163	LT-AF-Z:LP-DIR-AF	g	162	pmagpy-4.4.0	D6A-2123a	u	4.000e-02	0	0.00	0.00	17	273
	This study		0.8	199.6	32.8	D6A-2123a_LP-DIR-AF	hargrave 2026-07-23 15:21:24	1.239e-05	3.46e-07	3.145e-02	3.87e-09	4.39e-09	1.10e-09	8	273	D6A-2123a_LP-DIR-AF-164	LT-AF-Z:LP-DIR-AF	g	163	pmagpy-4.4.0	D6A-2123a	u	4.500e-02	0	0.00	0.00	18	273
	This study		1.1	209.4	42.0	D6A-2123a_LP-DIR-AF	hargrave 2026-07-23 15:22:59	9.599e-06	2.68e-07	2.436e-02	3.76e-09	4.07e-09	4.80e-10	8	273	D6A-2123a_LP-DIR-AF-165	LT-AF-Z:LP-DIR-AF	g	164	pmagpy-4.4.0	D6A-2123a	u	5.000e-02	0	0.00	0.00	19	273
	This study		0.9	195.7	54.5	D6A-2123a_LP-DIR-AF	hargrave 2026-07-23 15:24:34	1.189e-05	3.32e-07	3.018e-02	3.61e-09	4.32e-09	3.93e-10	8	273	D6A-2123a_LP-DIR-AF-166	LT-AF-Z:LP-DIR-AF	g	165	pmagpy-4.4.0	D6A-2123a	u	5.500e-02	0	0.00	0.00	20	273
	This study		1.6	193.9	31.4	D6A-2123a_LP-DIR-AF	hargrave 2026-07-23 15:26:10	8.703e-06	2.43e-07	2.209e-02	4.72e-09	5.75e-09	1.17e-09	8	273	D6A-2123a_LP-DIR-AF-167	LT-AF-Z:LP-DIR-AF	g	166	pmagpy-4.4.0	D6A-2123a	u	6.000e-02	0	0.00	0.00	21	273
	This study		1.5	196.2	35.4	D6A-2123a_LP-DIR-AF	hargrave 2026-07-23 15:27:45	8.274e-06	2.31e-07	2.100e-02	4.69e-09	5.02e-09	1.58e-09	8	273	D6A-2123a_LP-DIR-AF-168	LT-AF-Z:LP-DIR-AF	g	167	pmagpy-4.4.0	D6A-2123a	u	6.500e-02	0	0.00	0.00	22	273
	This study		1.0	212.0	43.4	D6A-2123a_LP-DIR-AF	hargrave 2026-07-23 15:29:20	8.883e-06	2.48e-07	2.255e-02	2.82e-09	4.05e-09	7.23e-10	8	273	D6A-2123a_LP-DIR-AF-169	LT-AF-Z:LP-DIR-AF	g	168	pmagpy-4.4.0	D6A-2123a	u	7.000e-02	0	0.00	0.00	23	273
	This study		1.4	224.1	45.0	D6A-2123a_LP-DIR-AF	hargrave 2026-07-23 15:30:55	7.199e-06	2.01e-07	1.827e-02	3.16e-09	3.95e-09	1.45e-09	8	273	D6A-2123a_LP-DIR-AF-170	LT-AF-Z:LP-DIR-AF	g	169	pmagpy-4.4.0	D6A-2123a	u	7.500e-02	0	0.00	0.00	24	273
	This study		1.3	223.4	48.5	D6A-2123a_LP-DIR-AF	hargrave 2026-07-23 15:32:30	8.739e-06	2.44e-07	2.218e-02	3.05e-09	4.03e-09	2.75e-09	8	273	D6A-2123a_LP-DIR-AF-171	LT-AF-Z:LP-DIR-AF	g	170	pmagpy-4.4.0	D6A-2123a	u	8.000e-02	0	0.00	0.00	25	273
	This study		1.2	197.1	24.4	D6A-2123a_LP-DIR-AF	hargrave 2026-07-23 15:34:05	6.447e-06	1.80e-07	1.636e-02	2.83e-09	3.40e-09	9.78e-10	8	273	D6A-2123a_LP-DIR-AF-172	LT-AF-Z:LP-DIR-AF	g	171	pmagpy-4.4.0	D6A-2123a	u	8.500e-02	0	0.00	0.00	26	273
	This study		1.3	227.1	55.7	D6A-2123a_LP-DIR-AF	hargrave 2026-07-23 15:35:41	8.095e-06	2.26e-07	2.055e-02	3.34e-09	3.93e-09	2.17e-09	8	273	D6A-2123a_LP-DIR-AF-173	LT-AF-Z:LP-DIR-AF	g	172	pmagpy-4.4.0	D6A-2123a	u	9.000e-02	0	0.00	0.00	27	273
	This study		0.9	215.8	39.1	D6A-2123a_LP-DIR-AF	hargrave 2026-07-23 15:37:17	9.097e-06	2.54e-07	2.309e-02	2.72e-09	3.71e-09	1.17e-09	8	273	D6A-2123a_LP-DIR-AF-174	LT-AF-Z:LP-DIR-AF	g	173	pmagpy-4.4.0	D6A-2123a	u	9.500e-02	0	0.00	0.00	28	273
	This study		1.1	219.8	49.1	D6A-2123a_LP-DIR-AF	hargrave 2026-07-23 15:38:53	7.020e-06	1.96e-07	1.782e-02	2.12e-09	3.31e-09	1.01e-09	8	273	D6A-2123a_LP-DIR-AF-175	LT-AF-Z:LP-DIR-AF	g	174	pmagpy-4.4.0	D6A-2123a	u	1.000e-01	0	0.00	0.00	29	273
	This study		1.1	222.6	30.8	D6A-2123a_LP-DIR-AF	hargrave 2026-07-23 15:40:29	7.951e-06	2.22e-07	2.018e-02	2.21e-09	2.93e-09	2.35e-09	8	273	D6A-2123a_LP-DIR-AF-176	LT-AF-Z:LP-DIR-AF	g	175	pmagpy-4.4.0	D6A-2123a	u	1.050e-01	0	0.00	0.00	30	273
	This study		1.1	226.3	37.7	D6A-2123a_LP-DIR-AF	hargrave 2026-07-23 15:42:06	8.703e-06	2.43e-07	2.209e-02	2.83e-09	3.58e-09	2.65e-09	8	273	D6A-2123a_LP-DIR-AF-177	LT-AF-Z:LP-DIR-AF	g	176	pmagpy-4.4.0	D6A-2123a	u	1.100e-01	0	0.00	0.00	31	273
	This study		1.2	191.8	29.7	D6A-2123a_LP-DIR-AF	hargrave 2026-07-23 15:43:42	5.981e-06	1.67e-07	1.518e-02	2.71e-09	3.08e-09	6.43e-10	8	273	D6A-2123a_LP-DIR-AF-178	LT-AF-Z:LP-DIR-AF	g	177	pmagpy-4.4.0	D6A-2123a	u	1.150e-01	0	0.00	0.00	32	273
	This study		1.3	223.8	46.9	D6A-2123a_LP-DIR-AF	hargrave 2026-07-23 15:45:19	7.915e-06	2.21e-07	2.009e-02	3.82e-09	4.01e-09	1.01e-09	8	273	D6A-2123a_LP-DIR-AF-179	LT-AF-Z:LP-DIR-AF	g	178	pmagpy-4.4.0	D6A-2123a	u	1.200e-01	0	0.00	0.00	33	273
	This study		1.3	219.8	28.1	D6A-2123a_LP-DIR-AF	hargrave 2026-07-23 15:46:55	6.841e-06	1.91e-07	1.736e-02	4.07e-09	3.45e-09	1.10e-09	8	273	D6A-2123a_LP-DIR-AF-180	LT-AF-Z:LP-DIR-AF	g	179	pmagpy-4.4.0	D6A-2123a	u	1.250e-01	0	0.00	0.00	34	273
	This study		0.7	215.3	24.9	D6A-2123a_LP-DIR-AF	hargrave 2026-07-23 15:48:33	7.772e-06	2.17e-07	1.973e-02	1.96e-09	2.90e-09	1.26e-09	8	273	D6A-2123a_LP-DIR-AF-181	LT-AF-Z:LP-DIR-AF	g	180	pmagpy-4.4.0	D6A-2123a	u	1.300e-01	0	0.00	0.00	35	273
	This study		0.3	340.0	-23.2	D6A-397a_LP-DIR-AF	hargrave 2026-07-24 02:37:26	1.762e-06	4.31e-08	3.918e-03	5.10e-10	2.38e-10	2.21e-10	8	273	D6A-397a_LP-DIR-AF-182	LT-NO:LP-DIR-AF	g	181	pmagpy-4.4.0	D6A-397a	u	0	0	0.00	0.00	0	273
	This study		0.8	340.1	-22.6	D6A-397a_LP-DIR-AF	hargrave 2026-07-24 02:40:53	1.774e-06	4.34e-08	3.945e-03	6.49e-10	4.72e-10	2.03e-10	8	273	D6A-397a_LP-DIR-AF-183	LT-AF-Z:LP-DIR-AF	g	182	pmagpy-4.4.0	D6A-397a	u	1.000e-03	0	0.00	0.00	1	273
	This study		0.8	340.0	-22.6	D6A-397a_LP-DIR-AF	hargrave 2026-07-24 02:44:19	1.774e-06	4.34e-08	3.945e-03	6.48e-10	4.71e-10	2.03e-10	8	273	D6A-397a_LP-DIR-AF-184	LT-AF-Z:LP-DIR-AF	g	183	pmagpy-4.4.0	D6A-397a	u	2.000e-03	0	0.00	0.00	2	273
	This study		0.8	340.0	-22.6	D6A-397a_LP-DIR-AF	hargrave 2026-07-24 02:47:45	1.774e-06	4.34e-08	3.945e-03	6.49e-10	4.71e-10	2.01e-10	8	273	D6A-397a_LP-DIR-AF-185	LT-AF-Z:LP-DIR-AF	g	184	pmagpy-4.4.0	D6A-397a	u	3.000e-03	0	0.00	0.00	3	273
	This study		0.8	340.0	-22.6	D6A-397a_LP-DIR-AF	hargrave 2026-07-24 02:51:12	1.774e-06	4.34e-08	3.945e-03	6.41e-10	4.61e-10	2.02e-10	8	273	D6A-397a_LP-DIR-AF-186	LT-AF-Z:LP-DIR-AF	g	185	pmagpy-4.4.0	D6A-397a	u	4.000e-03	0	0.00	0.00	4	273
	This study		0.8	340.0	-22.6	D6A-397a_LP-DIR-AF	hargrave 2026-07-24 02:54:38	1.774e-06	4.34e-08	3.945e-03	6.57e-10	4.82e-10	2.01e-10	8	273	D6A-397a_LP-DIR-AF-187	LT-AF-Z:LP-DIR-AF	g	186	pmagpy-4.4.0	D6A-397a	u	5.000e-03	0	0.00	0.00	5	273
	This study		0.8	340.0	-22.7	D6A-397a_LP-DIR-AF	hargrave 2026-07-24 02:58:05	1.774e-06	4.34e-08	3.945e-03	6.39e-10	4.50e-10	2.02e-10	8	273	D6A-397a_LP-DIR-AF-188	LT-AF-Z:LP-DIR-AF	g	187	pmagpy-4.4.0	D6A-397a	u	7.500e-03	0	0.00	0.00	6	273
	This study		0.8	340.0	-22.7	D6A-397a_LP-DIR-AF	hargrave 2026-07-24 03:01:31	1.774e-06	4.34e-08	3.945e-03	6.47e-10	4.72e-10	2.01e-10	8	273	D6A-397a_LP-DIR-AF-189	LT-AF-Z:LP-DIR-AF	g	188	pmagpy-4.4.0	D6A-397a	u	1.000e-02	0	0.00	0.00	7	273
	This study		0.8	340.1	-22.7	D6A-397a_LP-DIR-AF	hargrave 2026-07-24 03:04:57	1.783e-06	4.36e-08	3.964e-03	6.53e-10	4.75e-10	2.00e-10	8	273	D6A-397a_LP-DIR-AF-190	LT-AF-Z:LP-DIR-AF	g	189	pmagpy-4.4.0	D6A-397a	u	1.250e-02	0	0.00	0.00	8	273
	This study		0.8	340.1	-22.7	D6A-397a_LP-DIR-AF	hargrave 2026-07-24 03:08:24	1.783e-06	4.36e-08	3.964e-03	6.46e-10	4.78e-10	1.99e-10	8	273	D6A-397a_LP-DIR-AF-191	LT-AF-Z:LP-DIR-AF	g	190	pmagpy-4.4.0	D6A-397a	u	1.500e-02	0	0.00	0.00	9	273
	This study		0.8	340.2	-22.8	D6A-397a_LP-DIR-AF	hargrave 2026-07-24 03:11:50	1.783e-06	4.36e-08	3.964e-03	6.38e-10	4.68e-10	1.99e-10	8	273	D6A-397a_LP-DIR-AF-192	LT-AF-Z:LP-DIR-AF	g	191	pmagpy-4.4.0	D6A-397a	u	1.750e-02	0	0.00	0.00	10	273
	This study		0.8	340.2	-22.9	D6A-397a_LP-DIR-AF	hargrave 2026-07-24 03:15:17	1.783e-06	4.36e-08	3.964e-03	6.49e-10	4.83e-10	1.97e-10	8	273	D6A-397a_LP-DIR-AF-193	LT-AF-Z:LP-DIR-AF	g	192	pmagpy-4.4.0	D6A-397a	u	2.000e-02	0	0.00	0.00	11	273
	This study		0.8	340.3	-22.9	D6A-397a_LP-DIR-AF	hargrave 2026-07-24 03:18:44	1.783e-06	4.36e-08	3.964e-03	6.42e-10	4.56e-10	1.99e-10	8	273	D6A-397a_LP-DIR-AF-194	LT-AF-Z:LP-DIR-AF	g	193	pmagpy-4.4.0	D6A-397a	u	2.250e-02	0	0.00	0.00	12	273
	This study		0.8	340.3	-23.0	D6A-397a_LP-DIR-AF	hargrave 2026-07-24 03:22:10	1.783e-06	4.36e-08	3.964e-03	6.53e-10	4.87e-10	1.99e-10	8	273	D6A-397a_LP-DIR-AF-195	LT-AF-Z:LP-DIR-AF	g	194	pmagpy-4.4.0	D6A-397a	u	2.500e-02	0	0.00	0.00	13	273
	This study		0.8	340.3	-23.0	D6A-397a_LP-DIR-AF	hargrave 2026-07-24 03:25:36	1.795e-06	4.39e-08	3.991e-03	6.55e-10	4.77e-10	1.98e-10	8	273	D6A-397a_LP-DIR-AF-196	LT-AF-Z:LP-DIR-AF	g	195	pmagpy-4.4.0	D6A-397a	u	2.750e-02	0	0.00	0.00	14	273
	This study		0.8	340.3	-23.1	D6A-397a_LP-DIR-AF	hargrave 2026-07-24 03:29:03	1.795e-06	4.39e-08	3.991e-03	6.52e-10	4.84e-10	1.96e-10	8	273	D6A-397a_LP-DIR-AF-197	LT-AF-Z:LP-DIR-AF	g	196	pmagpy-4.4.0	D6A-397a	u	3.000e-02	0	0.00	0.00	15	273
	This study		0.8	340.6	-23.3	D6A-397a_LP-DIR-AF	hargrave 2026-07-24 03:32:29	1.795e-06	4.39e-08	3.991e-03	6.47e-10	4.79e-10	1.96e-10	8	273	D6A-397a_LP-DIR-AF-198	LT-AF-Z:LP-DIR-AF	g	197	pmagpy-4.4.0	D6A-397a	u	3.500e-02	0	0.00	0.00	16	273
	This study		0.8	340.6	-23.4	D6A-397a_LP-DIR-AF	hargrave 2026-07-24 03:35:56	1.803e-06	4.41e-08	4.009e-03	6.46e-10	4.62e-10	1.95e-10	8	273	D6A-397a_LP-DIR-AF-199	LT-AF-Z:LP-DIR-AF	g	198	pmagpy-4.4.0	D6A-397a	u	4.000e-02	0	0.00	0.00	17	273
	This study		0.8	340.8	-23.7	D6A-397a_LP-DIR-AF	hargrave 2026-07-24 03:39:22	1.803e-06	4.41e-08	4.009e-03	6.56e-10	4.92e-10	1.94e-10	8	273	D6A-397a_LP-DIR-AF-200	LT-AF-Z:LP-DIR-AF	g	199	pmagpy-4.4.0	D6A-397a	u	4.500e-02	0	0.00	0.00	18	273
	This study		0.8	341.0	-24.0	D6A-397a_LP-DIR-AF	hargrave 2026-07-24 03:42:49	1.803e-06	4.41e-08	4.009e-03	6.51e-10	4.66e-10	1.93e-10	8	273	D6A-397a_LP-DIR-AF-201	LT-AF-Z:LP-DIR-AF	g	200	pmagpy-4.4.0	D6A-397a	u	5.000e-02	0	0.00	0.00	19	273
	This study		0.8	340.9	-24.0	D6A-397a_LP-DIR-AF	hargrave 2026-07-24 03:46:15	1.811e-06	4.43e-08	4.027e-03	6.62e-10	4.88e-10	1.94e-10	8	273	D6A-397a_LP-DIR-AF-202	LT-AF-Z:LP-DIR-AF	g	201	pmagpy-4.4.0	D6A-397a	u	5.500e-02	0	0.00	0.00	20	273
	This study		0.8	341.0	-24.2	D6A-397a_LP-DIR-AF	hargrave 2026-07-24 03:49:42	1.803e-06	4.41e-08	4.009e-03	6.58e-10	4.72e-10	1.95e-10	8	273	D6A-397a_LP-DIR-AF-203	LT-AF-Z:LP-DIR-AF	g	202	pmagpy-4.4.0	D6A-397a	u	6.000e-02	0	0.00	0.00	21	273
	This study		0.8	340.9	-24.4	D6A-397a_LP-DIR-AF	hargrave 2026-07-24 03:53:08	1.803e-06	4.41e-08	4.009e-03	6.64e-10	4.71e-10	1.92e-10	8	273	D6A-397a_LP-DIR-AF-204	LT-AF-Z:LP-DIR-AF	g	203	pmagpy-4.4.0	D6A-397a	u	6.500e-02	0	0.00	0.00	22	273
	This study		0.8	341.1	-24.5	D6A-397a_LP-DIR-AF	hargrave 2026-07-24 03:56:35	1.803e-06	4.41e-08	4.009e-03	6.69e-10	4.74e-10	1.93e-10	8	273	D6A-397a_LP-DIR-AF-205	LT-AF-Z:LP-DIR-AF	g	204	pmagpy-4.4.0	D6A-397a	u	7.000e-02	0	0.00	0.00	23	273
	This study		0.8	341.3	-24.7	D6A-397a_LP-DIR-AF	hargrave 2026-07-24 04:00:01	1.811e-06	4.43e-08	4.027e-03	6.57e-10	4.71e-10	1.92e-10	8	273	D6A-397a_LP-DIR-AF-206	LT-AF-Z:LP-DIR-AF	g	205	pmagpy-4.4.0	D6A-397a	u	7.500e-02	0	0.00	0.00	24	273
	This study		0.8	341.4	-25.0	D6A-397a_LP-DIR-AF	hargrave 2026-07-24 04:03:28	1.811e-06	4.43e-08	4.027e-03	6.68e-10	4.92e-10	1.92e-10	8	273	D6A-397a_LP-DIR-AF-207	LT-AF-Z:LP-DIR-AF	g	206	pmagpy-4.4.0	D6A-397a	u	8.000e-02	0	0.00	0.00	25	273
	This study		0.8	341.3	-25.2	D6A-397a_LP-DIR-AF	hargrave 2026-07-24 04:06:55	1.823e-06	4.46e-08	4.055e-03	6.77e-10	4.93e-10	1.91e-10	8	273	D6A-397a_LP-DIR-AF-208	LT-AF-Z:LP-DIR-AF	g	207	pmagpy-4.4.0	D6A-397a	u	8.500e-02	0	0.00	0.00	26	273
	This study		0.8	341.7	-25.0	D6A-397a_LP-DIR-AF	hargrave 2026-07-24 04:10:21	1.811e-06	4.43e-08	4.027e-03	6.74e-10	4.95e-10	1.91e-10	8	273	D6A-397a_LP-DIR-AF-209	LT-AF-Z:LP-DIR-AF	g	208	pmagpy-4.4.0	D6A-397a	u	9.000e-02	0	0.00	0.00	27	273
	This study		0.8	341.6	-25.3	D6A-397a_LP-DIR-AF	hargrave 2026-07-24 04:13:48	1.811e-06	4.43e-08	4.027e-03	6.77e-10	4.61e-10	1.89e-10	8	273	D6A-397a_LP-DIR-AF-210	LT-AF-Z:LP-DIR-AF	g	209	pmagpy-4.4.0	D6A-397a	u	9.500e-02	0	0.00	0.00	28	273
	This study		0.8	341.0	-25.6	D6A-397a_LP-DIR-AF	hargrave 2026-07-24 04:17:16	1.823e-06	4.46e-08	4.055e-03	6.69e-10	4.76e-10	1.87e-10	8	273	D6A-397a_LP-DIR-AF-211	LT-AF-Z:LP-DIR-AF	g	210	pmagpy-4.4.0	D6A-397a	u	1.000e-01	0	0.00	0.00	29	273
	This study		0.8	341.7	-25.7	D6A-397a_LP-DIR-AF	hargrave 2026-07-24 04:20:42	1.832e-06	4.48e-08	4.073e-03	6.65e-10	4.94e-10	1.86e-10	8	273	D6A-397a_LP-DIR-AF-212	LT-AF-Z:LP-DIR-AF	g	211	pmagpy-4.4.0	D6A-397a	u	1.050e-01	0	0.00	0.00	30	273
	This study		0.8	341.8	-25.7	D6A-397a_LP-DIR-AF	hargrave 2026-07-24 04:24:10	1.832e-06	4.48e-08	4.073e-03	6.62e-10	4.96e-10	1.77e-10	8	273	D6A-397a_LP-DIR-AF-213	LT-AF-Z:LP-DIR-AF	g	212	pmagpy-4.4.0	D6A-397a	u	1.100e-01	0	0.00	0.00	31	273
	This study		0.8	341.9	-26.0	D6A-397a_LP-DIR-AF	hargrave 2026-07-24 04:27:38	1.844e-06	4.51e-08	4.100e-03	6.72e-10	4.91e-10	1.81e-10	8	273	D6A-397a_LP-DIR-AF-214	LT-AF-Z:LP-DIR-AF	g	213	pmagpy-4.4.0	D6A-397a	u	1.150e-01	0	0.00	0.00	32	273
	This study		0.8	341.4	-26.6	D6A-397a_LP-DIR-AF	hargrave 2026-07-24 04:31:06	1.832e-06	4.48e-08	4.073e-03	6.88e-10	4.77e-10	1.85e-10	8	273	D6A-397a_LP-DIR-AF-215	LT-AF-Z:LP-DIR-AF	g	214	pmagpy-4.4.0	D6A-397a	u	1.200e-01	0	0.00	0.00	33	273
	This study		0.8	341.7	-27.0	D6A-397a_LP-DIR-AF	hargrave 2026-07-24 04:34:35	1.832e-06	4.48e-08	4.073e-03	7.13e-10	4.94e-10	1.71e-10	8	273	D6A-397a_LP-DIR-AF-216	LT-AF-Z:LP-DIR-AF	g	215	pmagpy-4.4.0	D6A-397a	u	1.250e-01	0	0.00	0.00	34	273
	This study		0.8	341.7	-27.2	D6A-397a_LP-DIR-AF	hargrave 2026-07-24 04:38:04	1.844e-06	4.51e-08	4.100e-03	7.01e-10	5.09e-10	1.85e-10	8	273	D6A-397a_LP-DIR-AF-217	LT-AF-Z:LP-DIR-AF	g	216	pmagpy-4.4.0	D6A-397a	u	1.300e-01	0	0.00	0.00	35	273
	This study		0.5	221.0	40.6	D6A-420a_LP-DIR-AF	hargrave 2026-07-24 01:09:32	6.445e-05	1.86e-06	1.691e-01	8.40e-09	1.10e-08	1.02e-08	8	273	D6A-420a_LP-DIR-AF-218	LT-NO:LP-DIR-AF	g	217	pmagpy-4.4.0	D6A-420a	u	0	0	0.00	0.00	0	273
	This study		0.5	221.1	40.7	D6A-420a_LP-DIR-AF	hargrave 2026-07-24 01:12:59	6.410e-05	1.85e-06	1.682e-01	8.73e-09	1.07e-08	1.01e-08	8	273	D6A-420a_LP-DIR-AF-219	LT-AF-Z:LP-DIR-AF	g	218	pmagpy-4.4.0	D6A-420a	u	1.000e-03	0	0.00	0.00	1	273
	This study		0.5	221.4	40.9	D6A-420a_LP-DIR-AF	hargrave 2026-07-24 01:16:26	6.376e-05	1.84e-06	1.673e-01	8.70e-09	1.07e-08	1.01e-08	8	273	D6A-420a_LP-DIR-AF-220	LT-AF-Z:LP-DIR-AF	g	219	pmagpy-4.4.0	D6A-420a	u	2.000e-03	0	0.00	0.00	2	273
	This study		0.5	221.6	41.0	D6A-420a_LP-DIR-AF	hargrave 2026-07-24 01:19:52	6.376e-05	1.84e-06	1.673e-01	9.03e-09	1.07e-08	1.01e-08	8	273	D6A-420a_LP-DIR-AF-221	LT-AF-Z:LP-DIR-AF	g	220	pmagpy-4.4.0	D6A-420a	u	3.000e-03	0	0.00	0.00	3	273
	This study		0.5	221.6	41.1	D6A-420a_LP-DIR-AF	hargrave 2026-07-24 01:23:19	6.376e-05	1.84e-06	1.673e-01	9.08e-09	1.10e-08	1.01e-08	8	273	D6A-420a_LP-DIR-AF-222	LT-AF-Z:LP-DIR-AF	g	221	pmagpy-4.4.0	D6A-420a	u	4.000e-03	0	0.00	0.00	4	273
	This study		0.5	221.6	41.1	D6A-420a_LP-DIR-AF	hargrave 2026-07-24 01:26:46	6.376e-05	1.84e-06	1.673e-01	9.11e-09	1.08e-08	1.05e-08	8	273	D6A-420a_LP-DIR-AF-223	LT-AF-Z:LP-DIR-AF	g	222	pmagpy-4.4.0	D6A-420a	u	5.000e-03	0	0.00	0.00	5	273
