tab 	measurements
analysts	citations	description	dir_csd	dir_dec	dir_inc	experiment	instrument_codes	magn_mass	magn_moment	magn_volume	magn_x_sigma	magn_y_sigma	magn_z_sigma	meas_n_orient	meas_temp	measurement	method_codes	quality	sequence	software_packages	specimen	standard	treat_ac_field	treat_dc_field	treat_dc_field_phi	treat_dc_field_theta	treat_step_num	treat_temp
	This study		1.3	140.8	01.5	D6A-1509a_LP-DIR-AF	hargrave 2026-07-24 21:22:28	2.003e-03	4.98e-05	4.527e+00	1.46e-06	1.26e-06	4.81e-07	8	273	D6A-1509a_LP-DIR-AF-147	LT-NO:LP-DIR-AF	g	146	pmagpy-4.4.0	D6A-1509a	u	0	0	0.00	0.00	0	273
	This study		1.2	141.1	01.3	D6A-1509a_LP-DIR-AF	hargrave 2026-07-24 21:24:03	1.923e-03	4.78e-05	4.345e+00	1.40e-06	1.18e-06	4.72e-07	8	273	D6A-1509a_LP-DIR-AF-148	LT-AF-Z:LP-DIR-AF	g	147	pmagpy-4.4.0	D6A-1509a	u	1.000e-03	0	0.00	0.00	1	273
	This study		1.2	141.2	00.7	D6A-1509a_LP-DIR-AF	hargrave 2026-07-24 21:25:38	1.742e-03	4.33e-05	3.936e+00	1.30e-06	1.09e-06	4.41e-07	8	273	D6A-1509a_LP-DIR-AF-149	LT-AF-Z:LP-DIR-AF	g	148	pmagpy-4.4.0	D6A-1509a	u	2.000e-03	0	0.00	0.00	2	273
	This study		1.3	141.5	-00.3	D6A-1509a_LP-DIR-AF	hargrave 2026-07-24 21:27:13	1.521e-03	3.78e-05	3.436e+00	1.18e-06	9.94e-07	3.92e-07	8	273	D6A-1509a_LP-DIR-AF-150	LT-AF-Z:LP-DIR-AF	g	149	pmagpy-4.4.0	D6A-1509a	u	3.000e-03	0	0.00	0.00	3	273
	This study		1.3	141.6	-01.0	D6A-1509a_LP-DIR-AF	hargrave 2026-07-24 21:28:49	1.263e-03	3.14e-05	2.855e+00	1.01e-06	8.47e-07	3.26e-07	8	273	D6A-1509a_LP-DIR-AF-151	LT-AF-Z:LP-DIR-AF	g	150	pmagpy-4.4.0	D6A-1509a	u	4.000e-03	0	0.00	0.00	4	273
	This study		1.3	141.9	-01.8	D6A-1509a_LP-DIR-AF	hargrave 2026-07-24 21:30:24	1.062e-03	2.64e-05	2.400e+00	8.82e-07	7.30e-07	2.80e-07	8	273	D6A-1509a_LP-DIR-AF-152	LT-AF-Z:LP-DIR-AF	g	151	pmagpy-4.4.0	D6A-1509a	u	5.000e-03	0	0.00	0.00	5	273
	This study		1.4	142.2	-03.2	D6A-1509a_LP-DIR-AF	hargrave 2026-07-24 21:31:59	6.476e-04	1.61e-05	1.464e+00	5.65e-07	4.78e-07	1.71e-07	8	273	D6A-1509a_LP-DIR-AF-153	LT-AF-Z:LP-DIR-AF	g	152	pmagpy-4.4.0	D6A-1509a	u	7.500e-03	0	0.00	0.00	6	273
	This study		1.4	142.6	-04.0	D6A-1509a_LP-DIR-AF	hargrave 2026-07-24 21:35:25	4.063e-04	1.01e-05	9.182e-01	3.80e-07	3.18e-07	1.09e-07	8	273	D6A-1509a_LP-DIR-AF-154	LT-AF-Z:LP-DIR-AF	g	153	pmagpy-4.4.0	D6A-1509a	u	1.000e-02	0	0.00	0.00	7	273
	This study		1.5	143.1	-04.2	D6A-1509a_LP-DIR-AF	hargrave 2026-07-24 21:38:51	2.715e-04	6.75e-06	6.136e-01	2.62e-07	2.18e-07	7.44e-08	8	273	D6A-1509a_LP-DIR-AF-155	LT-AF-Z:LP-DIR-AF	g	154	pmagpy-4.4.0	D6A-1509a	u	1.250e-02	0	0.00	0.00	8	273
	This study		1.5	144.2	-04.6	D6A-1509a_LP-DIR-AF	hargrave 2026-07-24 21:41:21	1.903e-04	4.73e-06	4.300e-01	1.88e-07	1.56e-07	5.02e-08	8	273	D6A-1509a_LP-DIR-AF-156	LT-AF-Z:LP-DIR-AF	g	155	pmagpy-4.4.0	D6A-1509a	u	1.500e-02	0	0.00	0.00	9	273
	This study		1.5	145.0	-04.9	D6A-1509a_LP-DIR-AF	hargrave 2026-07-24 21:43:52	1.384e-04	3.44e-06	3.127e-01	1.36e-07	1.12e-07	3.64e-08	8	273	D6A-1509a_LP-DIR-AF-157	LT-AF-Z:LP-DIR-AF	g	156	pmagpy-4.4.0	D6A-1509a	u	1.750e-02	0	0.00	0.00	10	273
	This study		1.5	146.7	-05.2	D6A-1509a_LP-DIR-AF	hargrave 2026-07-24 21:45:27	1.030e-04	2.56e-06	2.327e-01	1.00e-07	8.20e-08	2.61e-08	8	273	D6A-1509a_LP-DIR-AF-158	LT-AF-Z:LP-DIR-AF	g	157	pmagpy-4.4.0	D6A-1509a	u	2.000e-02	0	0.00	0.00	11	273
	This study		1.5	148.1	-03.4	D6A-1509a_LP-DIR-AF	hargrave 2026-07-24 21:47:02	7.683e-05	1.91e-06	1.736e-01	7.45e-08	6.19e-08	2.00e-08	8	273	D6A-1509a_LP-DIR-AF-159	LT-AF-Z:LP-DIR-AF	g	158	pmagpy-4.4.0	D6A-1509a	u	2.250e-02	0	0.00	0.00	12	273
	This study		1.5	150.4	-03.7	D6A-1509a_LP-DIR-AF	hargrave 2026-07-24 21:48:37	5.994e-05	1.49e-06	1.355e-01	5.76e-08	4.65e-08	1.51e-08	8	273	D6A-1509a_LP-DIR-AF-160	LT-AF-Z:LP-DIR-AF	g	159	pmagpy-4.4.0	D6A-1509a	u	2.500e-02	0	0.00	0.00	13	273
	This study		1.5	152.4	-03.7	D6A-1509a_LP-DIR-AF	hargrave 2026-07-24 21:50:12	4.626e-05	1.15e-06	1.045e-01	4.51e-08	3.58e-08	1.15e-08	8	273	D6A-1509a_LP-DIR-AF-161	LT-AF-Z:LP-DIR-AF	g	160	pmagpy-4.4.0	D6A-1509a	u	2.750e-02	0	0.00	0.00	14	273
	This study		1.6	153.3	-01.8	D6A-1509a_LP-DIR-AF	hargrave 2026-07-24 21:51:47	3.725e-05	9.26e-07	8.418e-02	3.54e-08	2.84e-08	9.95e-09	8	273	D6A-1509a_LP-DIR-AF-162	LT-AF-Z:LP-DIR-AF	g	161	pmagpy-4.4.0	D6A-1509a	u	3.000e-02	0	0.00	0.00	15	273
	This study		1.4	158.0	-03.7	D6A-1509a_LP-DIR-AF	hargrave 2026-07-24 21:53:22	2.784e-05	6.92e-07	6.291e-02	2.29e-08	1.75e-08	7.00e-09	8	273	D6A-1509a_LP-DIR-AF-163	LT-AF-Z:LP-DIR-AF	g	162	pmagpy-4.4.0	D6A-1509a	u	3.500e-02	0	0.00	0.00	16	273
	This study		1.6	159.6	-00.6	D6A-1509a_LP-DIR-AF	hargrave 2026-07-24 21:54:57	2.064e-05	5.13e-07	4.664e-02	1.67e-08	1.32e-08	5.98e-09	8	273	D6A-1509a_LP-DIR-AF-164	LT-AF-Z:LP-DIR-AF	g	163	pmagpy-4.4.0	D6A-1509a	u	4.000e-02	0	0.00	0.00	17	273
	This study		1.4	155.0	-00.5	D6A-1509a_LP-DIR-AF	hargrave 2026-07-24 21:57:27	1.883e-05	4.68e-07	4.255e-02	1.31e-08	1.07e-08	4.89e-09	8	273	D6A-1509a_LP-DIR-AF-165	LT-AF-Z:LP-DIR-AF	g	164	pmagpy-4.4.0	D6A-1509a	u	4.500e-02	0	0.00	0.00	18	273
	This study		1.5	162.4	-05.7	D6A-1509a_LP-DIR-AF	hargrave 2026-07-24 21:59:02	1.693e-05	4.21e-07	3.827e-02	1.20e-08	9.97e-09	5.15e-09	8	273	D6A-1509a_LP-DIR-AF-166	LT-AF-Z:LP-DIR-AF	g	165	pmagpy-4.4.0	D6A-1509a	u	5.000e-02	0	0.00	0.00	19	273
	This study		1.4	157.7	-07.7	D6A-1509a_LP-DIR-AF	hargrave 2026-07-24 22:00:37	1.774e-05	4.41e-07	4.009e-02	1.09e-08	8.60e-09	5.33e-09	8	273	D6A-1509a_LP-DIR-AF-167	LT-AF-Z:LP-DIR-AF	g	166	pmagpy-4.4.0	D6A-1509a	u	5.500e-02	0	0.00	0.00	20	273
	This study		1.4	157.1	-14.9	D6A-1509a_LP-DIR-AF	hargrave 2026-07-24 22:02:12	1.734e-05	4.31e-07	3.918e-02	9.51e-09	7.96e-09	5.11e-09	8	273	D6A-1509a_LP-DIR-AF-168	LT-AF-Z:LP-DIR-AF	g	167	pmagpy-4.4.0	D6A-1509a	u	6.000e-02	0	0.00	0.00	21	273
	This study		1.3	153.5	-17.7	D6A-1509a_LP-DIR-AF	hargrave 2026-07-24 22:03:47	1.742e-05	4.33e-07	3.936e-02	9.09e-09	7.35e-09	4.86e-09	8	273	D6A-1509a_LP-DIR-AF-169	LT-AF-Z:LP-DIR-AF	g	168	pmagpy-4.4.0	D6A-1509a	u	6.500e-02	0	0.00	0.00	22	273
	This study		1.3	158.9	-18.3	D6A-1509a_LP-DIR-AF	hargrave 2026-07-24 22:05:22	1.722e-05	4.28e-07	3.891e-02	9.23e-09	7.39e-09	4.40e-09	8	273	D6A-1509a_LP-DIR-AF-170	LT-AF-Z:LP-DIR-AF	g	169	pmagpy-4.4.0	D6A-1509a	u	7.000e-02	0	0.00	0.00	23	273
	This study		1.3	157.0	-20.1	D6A-1509a_LP-DIR-AF	hargrave 2026-07-24 22:06:57	1.641e-05	4.08e-07	3.709e-02	8.70e-09	7.18e-09	4.92e-09	8	273	D6A-1509a_LP-DIR-AF-171	LT-AF-Z:LP-DIR-AF	g	170	pmagpy-4.4.0	D6A-1509a	u	7.500e-02	0	0.00	0.00	24	273
	This study		1.3	154.3	-24.0	D6A-1509a_LP-DIR-AF	hargrave 2026-07-24 22:08:32	1.714e-05	4.26e-07	3.873e-02	8.56e-09	6.49e-09	5.19e-09	8	273	D6A-1509a_LP-DIR-AF-172	LT-AF-Z:LP-DIR-AF	g	171	pmagpy-4.4.0	D6A-1509a	u	8.000e-02	0	0.00	0.00	25	273
	This study		1.2	160.4	-29.1	D6A-1509a_LP-DIR-AF	hargrave 2026-07-24 22:10:07	1.653e-05	4.11e-07	3.736e-02	7.46e-09	6.12e-09	4.81e-09	8	273	D6A-1509a_LP-DIR-AF-173	LT-AF-Z:LP-DIR-AF	g	172	pmagpy-4.4.0	D6A-1509a	u	8.500e-02	0	0.00	0.00	26	273
	This study		1.2	153.4	-27.8	D6A-1509a_LP-DIR-AF	hargrave 2026-07-24 22:11:42	1.754e-05	4.36e-07	3.964e-02	8.38e-09	6.32e-09	4.88e-09	8	273	D6A-1509a_LP-DIR-AF-174	LT-AF-Z:LP-DIR-AF	g	173	pmagpy-4.4.0	D6A-1509a	u	9.000e-02	0	0.00	0.00	27	273
	This study		1.2	152.4	-29.9	D6A-1509a_LP-DIR-AF	hargrave 2026-07-24 22:13:18	1.935e-05	4.81e-07	4.373e-02	8.95e-09	7.23e-09	5.63e-09	8	273	D6A-1509a_LP-DIR-AF-175	LT-AF-Z:LP-DIR-AF	g	174	pmagpy-4.4.0	D6A-1509a	u	9.500e-02	0	0.00	0.00	28	273
	This study		1.1	158.0	-34.0	D6A-1509a_LP-DIR-AF	hargrave 2026-07-24 22:14:53	1.903e-05	4.73e-07	4.300e-02	8.11e-09	6.21e-09	5.09e-09	8	273	D6A-1509a_LP-DIR-AF-176	LT-AF-Z:LP-DIR-AF	g	175	pmagpy-4.4.0	D6A-1509a	u	1.000e-01	0	0.00	0.00	29	273
	This study		1.1	156.4	-32.7	D6A-1509a_LP-DIR-AF	hargrave 2026-07-24 22:16:29	1.983e-05	4.93e-07	4.482e-02	7.69e-09	6.57e-09	5.87e-09	8	273	D6A-1509a_LP-DIR-AF-177	LT-AF-Z:LP-DIR-AF	g	176	pmagpy-4.4.0	D6A-1509a	u	1.050e-01	0	0.00	0.00	30	273
	This study		1.2	161.6	-33.4	D6A-1509a_LP-DIR-AF	hargrave 2026-07-24 22:19:01	1.923e-05	4.78e-07	4.345e-02	8.65e-09	7.00e-09	5.31e-09	8	273	D6A-1509a_LP-DIR-AF-178	LT-AF-Z:LP-DIR-AF	g	177	pmagpy-4.4.0	D6A-1509a	u	1.100e-01	0	0.00	0.00	31	273
	This study		1.2	158.6	-32.5	D6A-1509a_LP-DIR-AF	hargrave 2026-07-24 22:20:37	1.975e-05	4.91e-07	4.464e-02	8.84e-09	6.68e-09	6.00e-09	8	273	D6A-1509a_LP-DIR-AF-179	LT-AF-Z:LP-DIR-AF	g	178	pmagpy-4.4.0	D6A-1509a	u	1.150e-01	0	0.00	0.00	32	273
	This study		1.0	157.9	-32.1	D6A-1509a_LP-DIR-AF	hargrave 2026-07-24 22:22:13	2.132e-05	5.30e-07	4.818e-02	7.51e-09	6.18e-09	5.97e-09	8	273	D6A-1509a_LP-DIR-AF-180	LT-AF-Z:LP-DIR-AF	g	179	pmagpy-4.4.0	D6A-1509a	u	1.200e-01	0	0.00	0.00	33	273
	This study		1.2	157.2	-33.0	D6A-1509a_LP-DIR-AF	hargrave 2026-07-24 22:23:50	1.923e-05	4.78e-07	4.345e-02	8.61e-09	6.96e-09	5.23e-09	8	273	D6A-1509a_LP-DIR-AF-181	LT-AF-Z:LP-DIR-AF	g	180	pmagpy-4.4.0	D6A-1509a	u	1.250e-01	0	0.00	0.00	34	273
	This study		1.2	158.3	-40.0	D6A-1509a_LP-DIR-AF	hargrave 2026-07-24 22:25:26	1.903e-05	4.73e-07	4.300e-02	7.88e-09	6.45e-09	6.07e-09	8	273	D6A-1509a_LP-DIR-AF-182	LT-AF-Z:LP-DIR-AF	g	181	pmagpy-4.4.0	D6A-1509a	u	1.300e-01	0	0.00	0.00	35	273
	This study		1.1	165.8	55.6	D6A-1528a_LP-DIR-AF	hargrave 2026-07-24 22:27:01	2.882e-04	7.92e-06	7.200e-01	1.26e-07	1.40e-07	6.32e-08	8	273	D6A-1528a_LP-DIR-AF-183	LT-NO:LP-DIR-AF	g	182	pmagpy-4.4.0	D6A-1528a	u	0	0	0.00	0.00	0	273
	This study		1.2	176.2	54.6	D6A-1528a_LP-DIR-AF	hargrave 2026-07-24 22:30:28	2.813e-04	7.73e-06	7.027e-01	1.51e-07	1.45e-07	8.33e-08	8	273	D6A-1528a_LP-DIR-AF-184	LT-AF-Z:LP-DIR-AF	g	183	pmagpy-4.4.0	D6A-1528a	u	1.000e-03	0	0.00	0.00	1	273
	This study		1.2	176.6	53.3	D6A-1528a_LP-DIR-AF	hargrave 2026-07-24 22:33:54	2.562e-04	7.04e-06	6.400e-01	1.45e-07	1.38e-07	8.12e-08	8	273	D6A-1528a_LP-DIR-AF-185	LT-AF-Z:LP-DIR-AF	g	184	pmagpy-4.4.0	D6A-1528a	u	2.000e-03	0	0.00	0.00	2	273
	This study		1.3	176.1	51.5	D6A-1528a_LP-DIR-AF	hargrave 2026-07-24 22:37:21	2.260e-04	6.21e-06	5.645e-01	1.31e-07	1.27e-07	7.66e-08	8	273	D6A-1528a_LP-DIR-AF-186	LT-AF-Z:LP-DIR-AF	g	185	pmagpy-4.4.0	D6A-1528a	u	3.000e-03	0	0.00	0.00	3	273
	This study		1.4	175.7	49.8	D6A-1528a_LP-DIR-AF	hargrave 2026-07-24 22:40:47	1.961e-04	5.39e-06	4.900e-01	1.27e-07	1.17e-07	6.95e-08	8	273	D6A-1528a_LP-DIR-AF-187	LT-AF-Z:LP-DIR-AF	g	186	pmagpy-4.4.0	D6A-1528a	u	4.000e-03	0	0.00	0.00	4	273
	This study		1.4	174.9	47.9	D6A-1528a_LP-DIR-AF	hargrave 2026-07-24 22:44:14	1.710e-04	4.70e-06	4.273e-01	1.17e-07	1.08e-07	6.33e-08	8	273	D6A-1528a_LP-DIR-AF-188	LT-AF-Z:LP-DIR-AF	g	187	pmagpy-4.4.0	D6A-1528a	u	5.000e-03	0	0.00	0.00	5	273
	This study		1.5	171.8	42.9	D6A-1528a_LP-DIR-AF	hargrave 2026-07-24 22:46:44	1.183e-04	3.25e-06	2.955e-01	9.16e-08	8.29e-08	4.77e-08	8	273	D6A-1528a_LP-DIR-AF-189	LT-AF-Z:LP-DIR-AF	g	188	pmagpy-4.4.0	D6A-1528a	u	7.500e-03	0	0.00	0.00	6	273
	This study		1.6	166.5	38.6	D6A-1528a_LP-DIR-AF	hargrave 2026-07-24 22:48:19	8.333e-05	2.29e-06	2.082e-01	6.98e-08	6.32e-08	3.52e-08	8	273	D6A-1528a_LP-DIR-AF-190	LT-AF-Z:LP-DIR-AF	g	189	pmagpy-4.4.0	D6A-1528a	u	1.000e-02	0	0.00	0.00	7	273
	This study		1.7	159.4	34.3	D6A-1528a_LP-DIR-AF	hargrave 2026-07-24 22:49:54	5.968e-05	1.64e-06	1.491e-01	5.37e-08	4.90e-08	2.72e-08	8	273	D6A-1528a_LP-DIR-AF-191	LT-AF-Z:LP-DIR-AF	g	190	pmagpy-4.4.0	D6A-1528a	u	1.250e-02	0	0.00	0.00	8	273
	This study		1.8	151.3	29.7	D6A-1528a_LP-DIR-AF	hargrave 2026-07-24 22:51:29	4.294e-05	1.18e-06	1.073e-01	4.15e-08	3.89e-08	2.11e-08	8	273	D6A-1528a_LP-DIR-AF-192	LT-AF-Z:LP-DIR-AF	g	191	pmagpy-4.4.0	D6A-1528a	u	1.500e-02	0	0.00	0.00	9	273
	This study		2.0	141.7	24.1	D6A-1528a_LP-DIR-AF	hargrave 2026-07-24 22:53:04	3.202e-05	8.80e-07	8.000e-02	3.19e-08	3.05e-08	1.70e-08	8	273	D6A-1528a_LP-DIR-AF-193	LT-AF-Z:LP-DIR-AF	g	192	pmagpy-4.4.0	D6A-1528a	u	1.750e-02	0	0.00	0.00	10	273
	This study		2.2	133.4	18.3	D6A-1528a_LP-DIR-AF	hargrave 2026-07-24 22:54:39	2.384e-05	6.55e-07	5.955e-02	2.53e-08	2.54e-08	1.37e-08	8	273	D6A-1528a_LP-DIR-AF-194	LT-AF-Z:LP-DIR-AF	g	193	pmagpy-4.4.0	D6A-1528a	u	2.000e-02	0	0.00	0.00	11	273
	This study		2.3	128.6	10.8	D6A-1528a_LP-DIR-AF	hargrave 2026-07-24 22:56:14	1.972e-05	5.42e-07	4.927e-02	2.08e-08	2.14e-08	1.07e-08	8	273	D6A-1528a_LP-DIR-AF-195	LT-AF-Z:LP-DIR-AF	g	194	pmagpy-4.4.0	D6A-1528a	u	2.250e-02	0	0.00	0.00	12	273
	This study		2.4	121.9	01.6	D6A-1528a_LP-DIR-AF	hargrave 2026-07-24 22:57:49	1.623e-05	4.46e-07	4.055e-02	1.64e-08	1.77e-08	9.51e-09	8	273	D6A-1528a_LP-DIR-AF-196	LT-AF-Z:LP-DIR-AF	g	195	pmagpy-4.4.0	D6A-1528a	u	2.500e-02	0	0.00	0.00	13	273
	This study		2.5	118.0	-06.5	D6A-1528a_LP-DIR-AF	hargrave 2026-07-24 22:59:24	1.423e-05	3.91e-07	3.555e-02	1.44e-08	1.64e-08	7.51e-09	8	273	D6A-1528a_LP-DIR-AF-197	LT-AF-Z:LP-DIR-AF	g	196	pmagpy-4.4.0	D6A-1528a	u	2.750e-02	0	0.00	0.00	14	273
	This study		2.3	111.9	-15.0	D6A-1528a_LP-DIR-AF	hargrave 2026-07-24 23:00:59	1.390e-05	3.82e-07	3.473e-02	1.32e-08	1.50e-08	6.33e-09	8	273	D6A-1528a_LP-DIR-AF-198	LT-AF-Z:LP-DIR-AF	g	197	pmagpy-4.4.0	D6A-1528a	u	3.000e-02	0	0.00	0.00	15	273
	This study		2.3	115.2	-31.8	D6A-1528a_LP-DIR-AF	hargrave 2026-07-24 23:02:34	1.241e-05	3.41e-07	3.100e-02	1.07e-08	1.30e-08	4.41e-09	8	273	D6A-1528a_LP-DIR-AF-199	LT-AF-Z:LP-DIR-AF	g	198	pmagpy-4.4.0	D6A-1528a	u	3.500e-02	0	0.00	0.00	16	273
	This study		2.1	113.1	-40.9	D6A-1528a_LP-DIR-AF	hargrave 2026-07-24 23:04:09	1.172e-05	3.22e-07	2.927e-02	9.09e-09	1.12e-08	4.17e-09	8	273	D6A-1528a_LP-DIR-AF-200	LT-AF-Z:LP-DIR-AF	g	199	pmagpy-4.4.0	D6A-1528a	u	4.000e-02	0	0.00	0.00	17	273
	This study		2.0	116.8	-48.2	D6A-1528a_LP-DIR-AF	hargrave 2026-07-24 23:05:43	1.201e-05	3.30e-07	3.000e-02	8.31e-09	1.06e-08	3.98e-09	8	273	D6A-1528a_LP-DIR-AF-201	LT-AF-Z:LP-DIR-AF	g	200	pmagpy-4.4.0	D6A-1528a	u	4.500e-02	0	0.00	0.00	18	273
	This study		1.8	120.5	-55.8	D6A-1528a_LP-DIR-AF	hargrave 2026-07-24 23:07:18	1.241e-05	3.41e-07	3.100e-02	7.30e-09	9.95e-09	3.59e-09	8	273	D6A-1528a_LP-DIR-AF-202	LT-AF-Z:LP-DIR-AF	g	201	pmagpy-4.4.0	D6A-1528a	u	5.000e-02	0	0.00	0.00	19	273
	This study		1.6	122.9	-60.6	D6A-1528a_LP-DIR-AF	hargrave 2026-07-24 23:08:53	1.361e-05	3.74e-07	3.400e-02	7.07e-09	9.54e-09	3.92e-09	8	273	D6A-1528a_LP-DIR-AF-203	LT-AF-Z:LP-DIR-AF	g	202	pmagpy-4.4.0	D6A-1528a	u	5.500e-02	0	0.00	0.00	20	273
	This study		1.4	132.3	-66.6	D6A-1528a_LP-DIR-AF	hargrave 2026-07-24 23:10:28	1.481e-05	4.07e-07	3.700e-02	6.04e-09	8.40e-09	3.57e-09	8	273	D6A-1528a_LP-DIR-AF-204	LT-AF-Z:LP-DIR-AF	g	203	pmagpy-4.4.0	D6A-1528a	u	6.000e-02	0	0.00	0.00	21	273
	This study		1.2	122.0	-62.3	D6A-1528a_LP-DIR-AF	hargrave 2026-07-24 23:12:03	1.641e-05	4.51e-07	4.100e-02	5.86e-09	8.45e-09	3.65e-09	8	273	D6A-1528a_LP-DIR-AF-205	LT-AF-Z:LP-DIR-AF	g	204	pmagpy-4.4.0	D6A-1528a	u	6.500e-02	0	0.00	0.00	22	273
	This study		1.2	140.6	-71.7	D6A-1528a_LP-DIR-AF	hargrave 2026-07-24 23:13:38	1.681e-05	4.62e-07	4.200e-02	5.42e-09	8.13e-09	3.61e-09	8	273	D6A-1528a_LP-DIR-AF-206	LT-AF-Z:LP-DIR-AF	g	205	pmagpy-4.4.0	D6A-1528a	u	7.000e-02	0	0.00	0.00	23	273
	This study		1.0	142.4	-73.2	D6A-1528a_LP-DIR-AF	hargrave 2026-07-24 23:15:13	1.860e-05	5.11e-07	4.645e-02	4.78e-09	7.32e-09	3.89e-09	8	273	D6A-1528a_LP-DIR-AF-207	LT-AF-Z:LP-DIR-AF	g	206	pmagpy-4.4.0	D6A-1528a	u	7.500e-02	0	0.00	0.00	24	273
	This study		1.0	146.2	-72.5	D6A-1528a_LP-DIR-AF	hargrave 2026-07-24 23:16:48	1.972e-05	5.42e-07	4.927e-02	5.63e-09	7.79e-09	3.87e-09	8	273	D6A-1528a_LP-DIR-AF-208	LT-AF-Z:LP-DIR-AF	g	207	pmagpy-4.4.0	D6A-1528a	u	8.000e-02	0	0.00	0.00	25	273
	This study		1.0	152.1	-74.1	D6A-1528a_LP-DIR-AF	hargrave 2026-07-24 23:18:24	2.012e-05	5.53e-07	5.027e-02	5.86e-09	7.72e-09	4.17e-09	8	273	D6A-1528a_LP-DIR-AF-209	LT-AF-Z:LP-DIR-AF	g	208	pmagpy-4.4.0	D6A-1528a	u	8.500e-02	0	0.00	0.00	26	273
	This study		0.9	153.7	-72.4	D6A-1528a_LP-DIR-AF	hargrave 2026-07-24 23:19:59	2.140e-05	5.88e-07	5.345e-02	5.31e-09	7.14e-09	4.26e-09	8	273	D6A-1528a_LP-DIR-AF-210	LT-AF-Z:LP-DIR-AF	g	209	pmagpy-4.4.0	D6A-1528a	u	9.000e-02	0	0.00	0.00	27	273
	This study		0.7	159.7	-76.3	D6A-1528a_LP-DIR-AF	hargrave 2026-07-24 23:21:34	2.202e-05	6.05e-07	5.500e-02	4.32e-09	6.21e-09	3.95e-09	8	273	D6A-1528a_LP-DIR-AF-211	LT-AF-Z:LP-DIR-AF	g	210	pmagpy-4.4.0	D6A-1528a	u	9.500e-02	0	0.00	0.00	28	273
	This study		0.6	150.9	-76.2	D6A-1528a_LP-DIR-AF	hargrave 2026-07-24 23:23:10	2.260e-05	6.21e-07	5.645e-02	3.99e-09	5.66e-09	3.71e-09	8	273	D6A-1528a_LP-DIR-AF-212	LT-AF-Z:LP-DIR-AF	g	211	pmagpy-4.4.0	D6A-1528a	u	1.000e-01	0	0.00	0.00	29	273
	This study		0.6	160.3	-74.2	D6A-1528a_LP-DIR-AF	hargrave 2026-07-24 23:24:46	2.453e-05	6.74e-07	6.127e-02	3.98e-09	5.73e-09	4.06e-09	8	273	D6A-1528a_LP-DIR-AF-213	LT-AF-Z:LP-DIR-AF	g	212	pmagpy-4.4.0	D6A-1528a	u	1.050e-01	0	0.00	0.00	30	273
	This study		0.6	152.0	-73.2	D6A-1528a_LP-DIR-AF	hargrave 2026-07-24 23:26:22	2.504e-05	6.88e-07	6.255e-02	4.89e-09	6.06e-09	4.21e-09	8	273	D6A-1528a_LP-DIR-AF-214	LT-AF-Z:LP-DIR-AF	g	213	pmagpy-4.4.0	D6A-1528a	u	1.100e-01	0	0.00	0.00	31	273
	This study		0.5	156.8	-76.2	D6A-1528a_LP-DIR-AF	hargrave 2026-07-24 23:27:58	2.573e-05	7.07e-07	6.427e-02	4.04e-09	5.03e-09	4.49e-09	8	273	D6A-1528a_LP-DIR-AF-215	LT-AF-Z:LP-DIR-AF	g	214	pmagpy-4.4.0	D6A-1528a	u	1.150e-01	0	0.00	0.00	32	273
	This study		0.6	169.0	-76.7	D6A-1528a_LP-DIR-AF	hargrave 2026-07-24 23:29:35	2.642e-05	7.26e-07	6.600e-02	4.65e-09	5.43e-09	3.78e-09	8	273	D6A-1528a_LP-DIR-AF-216	LT-AF-Z:LP-DIR-AF	g	215	pmagpy-4.4.0	D6A-1528a	u	1.200e-01	0	0.00	0.00	33	273
	This study		0.6	157.5	-74.0	D6A-1528a_LP-DIR-AF	hargrave 2026-07-24 23:31:11	2.711e-05	7.45e-07	6.773e-02	4.51e-09	5.73e-09	4.68e-09	8	273	D6A-1528a_LP-DIR-AF-217	LT-AF-Z:LP-DIR-AF	g	216	pmagpy-4.4.0	D6A-1528a	u	1.250e-01	0	0.00	0.00	34	273
	This study		0.6	151.7	-74.7	D6A-1528a_LP-DIR-AF	hargrave 2026-07-24 23:32:48	2.700e-05	7.42e-07	6.745e-02	4.89e-09	6.20e-09	4.27e-09	8	273	D6A-1528a_LP-DIR-AF-218	LT-AF-Z:LP-DIR-AF	g	217	pmagpy-4.4.0	D6A-1528a	u	1.300e-01	0	0.00	0.00	35	273
	This study		15.4	195.6	17.4	D6A-1551a_LT-NO	hargrave 2026-07-24 14:33:08	9.133e-03	2.97e-04	2.700e+01	1.02e-04	8.39e-05	6.67e-06	8	273	D6A-1551a_LT-NO-219	LT-NO	g	218	pmagpy-4.4.0	D6A-1551a	u	0	0	0.00	0.00		273
	This study		1.0	230.7	83.4	D6A-1561a_LP-DIR-AF	hargrave 2026-07-24 23:36:40	4.214e-04	1.11e-05	1.009e+00	1.32e-07	1.38e-07	5.69e-08	8	273	D6A-1561a_LP-DIR-AF-220	LT-NO:LP-DIR-AF	g	219	pmagpy-4.4.0	D6A-1561a	u	0	0	0.00	0.00	0	273
	This study		1.0	232.2	82.5	D6A-1561a_LP-DIR-AF	hargrave 2026-07-24 23:39:11	3.872e-04	1.02e-05	9.273e-01	1.19e-07	1.27e-07	5.51e-08	8	273	D6A-1561a_LP-DIR-AF-221	LT-AF-Z:LP-DIR-AF	g	220	pmagpy-4.4.0	D6A-1561a	u	1.000e-03	0	0.00	0.00	1	273
