tab 	measurements
analysts	citations	description	dir_csd	dir_dec	dir_inc	experiment	instrument_codes	magn_mass	magn_moment	magn_volume	magn_x_sigma	magn_y_sigma	magn_z_sigma	meas_n_orient	meas_temp	measurement	method_codes	quality	sequence	software_packages	specimen	standard	treat_ac_field	treat_dc_field	treat_dc_field_phi	treat_dc_field_theta	treat_step_num	treat_temp
	This study		0.5	172.7	-71.4	D6A-1806a_LP-DIR-AF	hargrave 2026-07-20 23:33:21	4.540e-04	1.09e-05	9.909e-01	6.17e-08	5.06e-08	5.04e-08	8	273	D6A-1806a_LP-DIR-AF-149	LT-AF-Z:LP-DIR-AF	g	148	pmagpy-4.4.0	D6A-1806a	u	3.000e-03	0	0.00	0.00	3	273
	This study		0.5	174.8	-69.8	D6A-1806a_LP-DIR-AF	hargrave 2026-07-20 23:36:48	4.119e-04	9.89e-06	8.991e-01	5.68e-08	4.65e-08	4.77e-08	8	273	D6A-1806a_LP-DIR-AF-150	LT-AF-Z:LP-DIR-AF	g	149	pmagpy-4.4.0	D6A-1806a	u	4.000e-03	0	0.00	0.00	4	273
	This study		0.5	176.1	-67.9	D6A-1806a_LP-DIR-AF	hargrave 2026-07-20 23:40:16	3.690e-04	8.86e-06	8.055e-01	5.12e-08	4.08e-08	4.48e-08	8	273	D6A-1806a_LP-DIR-AF-151	LT-AF-Z:LP-DIR-AF	g	150	pmagpy-4.4.0	D6A-1806a	u	5.000e-03	0	0.00	0.00	5	273
	This study		0.5	178.8	-63.1	D6A-1806a_LP-DIR-AF	hargrave 2026-07-20 23:43:43	2.870e-04	6.89e-06	6.264e-01	3.99e-08	3.25e-08	3.87e-08	8	273	D6A-1806a_LP-DIR-AF-152	LT-AF-Z:LP-DIR-AF	g	151	pmagpy-4.4.0	D6A-1806a	u	7.500e-03	0	0.00	0.00	6	273
	This study		0.5	180.0	-58.6	D6A-1806a_LP-DIR-AF	hargrave 2026-07-20 23:47:11	2.378e-04	5.71e-06	5.191e-01	3.30e-08	2.66e-08	3.52e-08	8	273	D6A-1806a_LP-DIR-AF-153	LT-AF-Z:LP-DIR-AF	g	152	pmagpy-4.4.0	D6A-1806a	u	1.000e-02	0	0.00	0.00	7	273
	This study		0.5	181.2	-55.3	D6A-1806a_LP-DIR-AF	hargrave 2026-07-20 23:50:38	2.091e-04	5.02e-06	4.564e-01	2.87e-08	2.30e-08	3.31e-08	8	273	D6A-1806a_LP-DIR-AF-154	LT-AF-Z:LP-DIR-AF	g	153	pmagpy-4.4.0	D6A-1806a	u	1.250e-02	0	0.00	0.00	8	273
	This study		0.6	181.4	-52.8	D6A-1806a_LP-DIR-AF	hargrave 2026-07-20 23:54:06	1.908e-04	4.58e-06	4.164e-01	2.59e-08	2.07e-08	3.12e-08	8	273	D6A-1806a_LP-DIR-AF-155	LT-AF-Z:LP-DIR-AF	g	154	pmagpy-4.4.0	D6A-1806a	u	1.500e-02	0	0.00	0.00	9	273
	This study		0.6	181.5	-50.7	D6A-1806a_LP-DIR-AF	hargrave 2026-07-20 23:57:33	1.778e-04	4.27e-06	3.882e-01	2.34e-08	1.90e-08	2.98e-08	8	273	D6A-1806a_LP-DIR-AF-156	LT-AF-Z:LP-DIR-AF	g	155	pmagpy-4.4.0	D6A-1806a	u	1.750e-02	0	0.00	0.00	10	273
	This study		0.6	181.6	-49.2	D6A-1806a_LP-DIR-AF	hargrave 2026-07-21 00:01:01	1.691e-04	4.06e-06	3.691e-01	2.20e-08	1.77e-08	2.86e-08	8	273	D6A-1806a_LP-DIR-AF-157	LT-AF-Z:LP-DIR-AF	g	156	pmagpy-4.4.0	D6A-1806a	u	2.000e-02	0	0.00	0.00	11	273
	This study		0.5	181.4	-48.2	D6A-1806a_LP-DIR-AF	hargrave 2026-07-21 00:04:29	1.608e-04	3.86e-06	3.509e-01	2.09e-08	1.66e-08	2.74e-08	8	273	D6A-1806a_LP-DIR-AF-158	LT-AF-Z:LP-DIR-AF	g	157	pmagpy-4.4.0	D6A-1806a	u	2.250e-02	0	0.00	0.00	12	273
	This study		0.6	181.3	-47.6	D6A-1806a_LP-DIR-AF	hargrave 2026-07-21 00:07:57	1.541e-04	3.70e-06	3.364e-01	2.02e-08	1.63e-08	2.67e-08	8	273	D6A-1806a_LP-DIR-AF-159	LT-AF-Z:LP-DIR-AF	g	158	pmagpy-4.4.0	D6A-1806a	u	2.500e-02	0	0.00	0.00	13	273
	This study		0.5	181.6	-46.6	D6A-1806a_LP-DIR-AF	hargrave 2026-07-21 00:11:24	1.479e-04	3.55e-06	3.227e-01	1.91e-08	1.45e-08	2.62e-08	8	273	D6A-1806a_LP-DIR-AF-160	LT-AF-Z:LP-DIR-AF	g	159	pmagpy-4.4.0	D6A-1806a	u	2.750e-02	0	0.00	0.00	14	273
	This study		0.6	181.5	-46.4	D6A-1806a_LP-DIR-AF	hargrave 2026-07-21 00:14:52	1.408e-04	3.38e-06	3.073e-01	1.86e-08	1.49e-08	2.52e-08	8	273	D6A-1806a_LP-DIR-AF-161	LT-AF-Z:LP-DIR-AF	g	160	pmagpy-4.4.0	D6A-1806a	u	3.000e-02	0	0.00	0.00	15	273
	This study		0.6	182.0	-45.3	D6A-1806a_LP-DIR-AF	hargrave 2026-07-21 00:18:19	1.341e-04	3.22e-06	2.927e-01	2.44e-08	1.38e-08	2.40e-08	8	273	D6A-1806a_LP-DIR-AF-162	LT-AF-Z:LP-DIR-AF	g	161	pmagpy-4.4.0	D6A-1806a	u	3.500e-02	0	0.00	0.00	16	273
	This study		0.6	182.2	-45.2	D6A-1806a_LP-DIR-AF	hargrave 2026-07-21 00:21:46	1.270e-04	3.05e-06	2.773e-01	1.67e-08	1.36e-08	2.33e-08	8	273	D6A-1806a_LP-DIR-AF-163	LT-AF-Z:LP-DIR-AF	g	162	pmagpy-4.4.0	D6A-1806a	u	4.000e-02	0	0.00	0.00	17	273
	This study		0.5	182.1	-45.3	D6A-1806a_LP-DIR-AF	hargrave 2026-07-21 00:25:13	1.220e-04	2.93e-06	2.664e-01	1.60e-08	1.29e-08	2.19e-08	8	273	D6A-1806a_LP-DIR-AF-164	LT-AF-Z:LP-DIR-AF	g	163	pmagpy-4.4.0	D6A-1806a	u	4.500e-02	0	0.00	0.00	18	273
	This study		0.6	180.7	-45.6	D6A-1806a_LP-DIR-AF	hargrave 2026-07-21 00:28:41	1.150e-04	2.76e-06	2.509e-01	1.58e-08	1.31e-08	2.09e-08	8	273	D6A-1806a_LP-DIR-AF-165	LT-AF-Z:LP-DIR-AF	g	164	pmagpy-4.4.0	D6A-1806a	u	5.000e-02	0	0.00	0.00	19	273
	This study		0.6	181.9	-45.4	D6A-1806a_LP-DIR-AF	hargrave 2026-07-21 00:32:07	1.091e-04	2.62e-06	2.382e-01	1.47e-08	1.20e-08	2.31e-08	8	273	D6A-1806a_LP-DIR-AF-166	LT-AF-Z:LP-DIR-AF	g	165	pmagpy-4.4.0	D6A-1806a	u	5.500e-02	0	0.00	0.00	20	273
	This study		0.6	181.4	-46.6	D6A-1806a_LP-DIR-AF	hargrave 2026-07-21 00:35:35	1.041e-04	2.50e-06	2.273e-01	1.44e-08	1.20e-08	2.01e-08	8	273	D6A-1806a_LP-DIR-AF-167	LT-AF-Z:LP-DIR-AF	g	166	pmagpy-4.4.0	D6A-1806a	u	6.000e-02	0	0.00	0.00	21	273
	This study		0.6	180.5	-46.2	D6A-1806a_LP-DIR-AF	hargrave 2026-07-21 00:39:01	9.996e-05	2.40e-06	2.182e-01	1.45e-08	1.27e-08	1.93e-08	8	273	D6A-1806a_LP-DIR-AF-168	LT-AF-Z:LP-DIR-AF	g	167	pmagpy-4.4.0	D6A-1806a	u	6.500e-02	0	0.00	0.00	22	273
	This study		0.6	180.2	-47.5	D6A-1806a_LP-DIR-AF	hargrave 2026-07-21 00:42:28	9.454e-05	2.27e-06	2.064e-01	1.44e-08	1.27e-08	1.84e-08	8	273	D6A-1806a_LP-DIR-AF-169	LT-AF-Z:LP-DIR-AF	g	168	pmagpy-4.4.0	D6A-1806a	u	7.000e-02	0	0.00	0.00	23	273
	This study		0.6	181.6	-48.0	D6A-1806a_LP-DIR-AF	hargrave 2026-07-21 00:45:54	8.913e-05	2.14e-06	1.945e-01	1.44e-08	1.16e-08	1.81e-08	8	273	D6A-1806a_LP-DIR-AF-170	LT-AF-Z:LP-DIR-AF	g	169	pmagpy-4.4.0	D6A-1806a	u	7.500e-02	0	0.00	0.00	24	273
	This study		0.6	178.9	-49.6	D6A-1806a_LP-DIR-AF	hargrave 2026-07-21 00:49:20	8.496e-05	2.04e-06	1.855e-01	1.36e-08	1.20e-08	1.76e-08	8	273	D6A-1806a_LP-DIR-AF-171	LT-AF-Z:LP-DIR-AF	g	170	pmagpy-4.4.0	D6A-1806a	u	8.000e-02	0	0.00	0.00	25	273
	This study		0.7	179.1	-50.6	D6A-1806a_LP-DIR-AF	hargrave 2026-07-21 00:52:46	7.955e-05	1.91e-06	1.736e-01	1.37e-08	1.17e-08	1.74e-08	8	273	D6A-1806a_LP-DIR-AF-172	LT-AF-Z:LP-DIR-AF	g	171	pmagpy-4.4.0	D6A-1806a	u	8.500e-02	0	0.00	0.00	26	273
	This study		0.7	177.4	-50.8	D6A-1806a_LP-DIR-AF	hargrave 2026-07-21 00:56:12	7.372e-05	1.77e-06	1.609e-01	1.32e-08	1.17e-08	1.64e-08	8	273	D6A-1806a_LP-DIR-AF-173	LT-AF-Z:LP-DIR-AF	g	172	pmagpy-4.4.0	D6A-1806a	u	9.000e-02	0	0.00	0.00	27	273
	This study		0.8	174.8	-52.7	D6A-1806a_LP-DIR-AF	hargrave 2026-07-21 00:59:38	6.830e-05	1.64e-06	1.491e-01	1.35e-08	1.21e-08	1.64e-08	8	273	D6A-1806a_LP-DIR-AF-174	LT-AF-Z:LP-DIR-AF	g	173	pmagpy-4.4.0	D6A-1806a	u	9.500e-02	0	0.00	0.00	28	273
	This study		0.8	174.1	-53.4	D6A-1806a_LP-DIR-AF	hargrave 2026-07-21 01:03:04	6.414e-05	1.54e-06	1.400e-01	1.25e-08	1.11e-08	1.56e-08	8	273	D6A-1806a_LP-DIR-AF-175	LT-AF-Z:LP-DIR-AF	g	174	pmagpy-4.4.0	D6A-1806a	u	1.000e-01	0	0.00	0.00	29	273
	This study		0.8	171.7	-55.2	D6A-1806a_LP-DIR-AF	hargrave 2026-07-21 01:06:30	5.831e-05	1.40e-06	1.273e-01	1.27e-08	1.13e-08	1.52e-08	8	273	D6A-1806a_LP-DIR-AF-176	LT-AF-Z:LP-DIR-AF	g	175	pmagpy-4.4.0	D6A-1806a	u	1.050e-01	0	0.00	0.00	30	273
	This study		0.9	170.8	-57.7	D6A-1806a_LP-DIR-AF	hargrave 2026-07-21 01:09:56	5.331e-05	1.28e-06	1.164e-01	1.21e-08	1.12e-08	1.52e-08	8	273	D6A-1806a_LP-DIR-AF-177	LT-AF-Z:LP-DIR-AF	g	176	pmagpy-4.4.0	D6A-1806a	u	1.100e-01	0	0.00	0.00	31	273
	This study		0.9	167.9	-58.8	D6A-1806a_LP-DIR-AF	hargrave 2026-07-21 01:13:22	4.915e-05	1.18e-06	1.073e-01	1.17e-08	1.04e-08	1.53e-08	8	273	D6A-1806a_LP-DIR-AF-178	LT-AF-Z:LP-DIR-AF	g	177	pmagpy-4.4.0	D6A-1806a	u	1.150e-01	0	0.00	0.00	32	273
	This study		1.0	162.3	-61.0	D6A-1806a_LP-DIR-AF	hargrave 2026-07-21 01:16:49	4.498e-05	1.08e-06	9.818e-02	1.12e-08	9.98e-09	1.43e-08	8	273	D6A-1806a_LP-DIR-AF-179	LT-AF-Z:LP-DIR-AF	g	178	pmagpy-4.4.0	D6A-1806a	u	1.200e-01	0	0.00	0.00	33	273
	This study		1.1	156.3	-63.1	D6A-1806a_LP-DIR-AF	hargrave 2026-07-21 01:20:15	4.040e-05	9.70e-07	8.818e-02	1.16e-08	1.01e-08	1.45e-08	8	273	D6A-1806a_LP-DIR-AF-180	LT-AF-Z:LP-DIR-AF	g	179	pmagpy-4.4.0	D6A-1806a	u	1.250e-01	0	0.00	0.00	34	273
	This study		1.2	153.8	-65.4	D6A-1806a_LP-DIR-AF	hargrave 2026-07-21 01:23:44	3.728e-05	8.95e-07	8.136e-02	1.12e-08	9.63e-09	1.42e-08	8	273	D6A-1806a_LP-DIR-AF-181	LT-AF-Z:LP-DIR-AF	g	180	pmagpy-4.4.0	D6A-1806a	u	1.300e-01	0	0.00	0.00	35	273
	This study		0.8	053.2	86.1	D6A-1913a_LP-DIR-AF	hargrave 2026-07-20 22:23:01	2.163e-03	5.62e-05	5.109e+00	4.48e-07	5.67e-07	6.82e-07	8	273	D6A-1913a_LP-DIR-AF-182	LT-NO:LP-DIR-AF	g	181	pmagpy-4.4.0	D6A-1913a	u	0	0	0.00	0.00	0	273
	This study		0.8	056.9	85.9	D6A-1913a_LP-DIR-AF	hargrave 2026-07-20 22:24:36	2.090e-03	5.43e-05	4.936e+00	4.31e-07	5.47e-07	6.61e-07	8	273	D6A-1913a_LP-DIR-AF-183	LT-AF-Z:LP-DIR-AF	g	182	pmagpy-4.4.0	D6A-1913a	u	1.000e-03	0	0.00	0.00	1	273
	This study		0.8	060.7	85.3	D6A-1913a_LP-DIR-AF	hargrave 2026-07-20 22:26:11	1.921e-03	4.99e-05	4.536e+00	3.93e-07	5.01e-07	6.18e-07	8	273	D6A-1913a_LP-DIR-AF-184	LT-AF-Z:LP-DIR-AF	g	183	pmagpy-4.4.0	D6A-1913a	u	2.000e-03	0	0.00	0.00	2	273
	This study		0.7	062.1	84.2	D6A-1913a_LP-DIR-AF	hargrave 2026-07-20 22:27:46	1.701e-03	4.42e-05	4.018e+00	3.46e-07	4.36e-07	5.69e-07	8	273	D6A-1913a_LP-DIR-AF-185	LT-AF-Z:LP-DIR-AF	g	184	pmagpy-4.4.0	D6A-1913a	u	3.000e-03	0	0.00	0.00	3	273
	This study		0.7	061.9	83.2	D6A-1913a_LP-DIR-AF	hargrave 2026-07-20 22:29:21	1.520e-03	3.95e-05	3.591e+00	3.01e-07	3.86e-07	5.17e-07	8	273	D6A-1913a_LP-DIR-AF-186	LT-AF-Z:LP-DIR-AF	g	185	pmagpy-4.4.0	D6A-1913a	u	4.000e-03	0	0.00	0.00	4	273
	This study		0.7	060.8	82.1	D6A-1913a_LP-DIR-AF	hargrave 2026-07-20 22:30:55	1.332e-03	3.46e-05	3.145e+00	2.62e-07	3.37e-07	4.61e-07	8	273	D6A-1913a_LP-DIR-AF-187	LT-AF-Z:LP-DIR-AF	g	186	pmagpy-4.4.0	D6A-1913a	u	5.000e-03	0	0.00	0.00	5	273
	This study		0.7	056.5	79.2	D6A-1913a_LP-DIR-AF	hargrave 2026-07-20 22:32:31	9.815e-04	2.55e-05	2.318e+00	1.78e-07	2.30e-07	3.62e-07	8	273	D6A-1913a_LP-DIR-AF-188	LT-AF-Z:LP-DIR-AF	g	187	pmagpy-4.4.0	D6A-1913a	u	7.500e-03	0	0.00	0.00	6	273
	This study		0.7	052.5	76.9	D6A-1913a_LP-DIR-AF	hargrave 2026-07-20 22:34:06	7.737e-04	2.01e-05	1.827e+00	1.30e-07	1.69e-07	2.97e-07	8	273	D6A-1913a_LP-DIR-AF-189	LT-AF-Z:LP-DIR-AF	g	188	pmagpy-4.4.0	D6A-1913a	u	1.000e-02	0	0.00	0.00	7	273
	This study		0.7	049.8	74.6	D6A-1913a_LP-DIR-AF	hargrave 2026-07-20 22:35:40	6.390e-04	1.66e-05	1.509e+00	9.72e-08	1.28e-07	2.49e-07	8	273	D6A-1913a_LP-DIR-AF-190	LT-AF-Z:LP-DIR-AF	g	189	pmagpy-4.4.0	D6A-1913a	u	1.250e-02	0	0.00	0.00	8	273
	This study		0.7	046.7	72.7	D6A-1913a_LP-DIR-AF	hargrave 2026-07-20 22:37:15	5.427e-04	1.41e-05	1.282e+00	7.60e-08	1.01e-07	2.14e-07	8	273	D6A-1913a_LP-DIR-AF-191	LT-AF-Z:LP-DIR-AF	g	190	pmagpy-4.4.0	D6A-1913a	u	1.500e-02	0	0.00	0.00	9	273
	This study		0.6	043.6	71.0	D6A-1913a_LP-DIR-AF	hargrave 2026-07-20 22:38:50	4.619e-04	1.20e-05	1.091e+00	5.87e-08	7.81e-08	1.82e-07	8	273	D6A-1913a_LP-DIR-AF-192	LT-AF-Z:LP-DIR-AF	g	191	pmagpy-4.4.0	D6A-1913a	u	1.750e-02	0	0.00	0.00	10	273
	This study		0.6	038.4	70.1	D6A-1913a_LP-DIR-AF	hargrave 2026-07-20 22:40:24	3.926e-04	1.02e-05	9.273e-01	4.52e-08	6.05e-08	1.55e-07	8	273	D6A-1913a_LP-DIR-AF-193	LT-AF-Z:LP-DIR-AF	g	192	pmagpy-4.4.0	D6A-1913a	u	2.000e-02	0	0.00	0.00	11	273
	This study		0.5	033.8	68.3	D6A-1913a_LP-DIR-AF	hargrave 2026-07-20 22:41:59	3.333e-04	8.66e-06	7.873e-01	3.41e-08	4.68e-08	1.33e-07	8	273	D6A-1913a_LP-DIR-AF-194	LT-AF-Z:LP-DIR-AF	g	193	pmagpy-4.4.0	D6A-1913a	u	2.250e-02	0	0.00	0.00	12	273
	This study		0.5	027.9	67.6	D6A-1913a_LP-DIR-AF	hargrave 2026-07-20 22:43:34	2.821e-04	7.33e-06	6.664e-01	2.79e-08	4.01e-08	1.16e-07	8	273	D6A-1913a_LP-DIR-AF-195	LT-AF-Z:LP-DIR-AF	g	194	pmagpy-4.4.0	D6A-1913a	u	2.500e-02	0	0.00	0.00	13	273
	This study		0.5	019.6	66.4	D6A-1913a_LP-DIR-AF	hargrave 2026-07-20 22:45:09	2.402e-04	6.24e-06	5.673e-01	2.49e-08	3.65e-08	1.04e-07	8	273	D6A-1913a_LP-DIR-AF-196	LT-AF-Z:LP-DIR-AF	g	195	pmagpy-4.4.0	D6A-1913a	u	2.750e-02	0	0.00	0.00	14	273
	This study		0.5	010.2	65.8	D6A-1913a_LP-DIR-AF	hargrave 2026-07-20 22:46:43	2.063e-04	5.36e-06	4.873e-01	2.60e-08	3.91e-08	9.60e-08	8	273	D6A-1913a_LP-DIR-AF-197	LT-AF-Z:LP-DIR-AF	g	196	pmagpy-4.4.0	D6A-1913a	u	3.000e-02	0	0.00	0.00	15	273
	This study		0.8	352.9	60.5	D6A-1913a_LP-DIR-AF	hargrave 2026-07-20 22:48:19	1.651e-04	4.29e-06	3.900e-01	3.06e-08	4.43e-08	8.99e-08	8	273	D6A-1913a_LP-DIR-AF-198	LT-AF-Z:LP-DIR-AF	g	197	pmagpy-4.4.0	D6A-1913a	u	3.500e-02	0	0.00	0.00	16	273
	This study		1.2	339.5	55.9	D6A-1913a_LP-DIR-AF	hargrave 2026-07-20 22:49:53	1.401e-04	3.64e-06	3.309e-01	3.48e-08	4.93e-08	8.93e-08	8	273	D6A-1913a_LP-DIR-AF-199	LT-AF-Z:LP-DIR-AF	g	198	pmagpy-4.4.0	D6A-1913a	u	4.000e-02	0	0.00	0.00	17	273
	This study		1.6	328.4	49.9	D6A-1913a_LP-DIR-AF	hargrave 2026-07-20 22:51:28	1.270e-04	3.30e-06	3.000e-01	3.94e-08	5.36e-08	8.89e-08	8	273	D6A-1913a_LP-DIR-AF-200	LT-AF-Z:LP-DIR-AF	g	199	pmagpy-4.4.0	D6A-1913a	u	4.500e-02	0	0.00	0.00	18	273
	This study		1.8	320.0	47.1	D6A-1913a_LP-DIR-AF	hargrave 2026-07-20 22:53:02	1.189e-04	3.09e-06	2.809e-01	4.07e-08	5.46e-08	8.92e-08	8	273	D6A-1913a_LP-DIR-AF-201	LT-AF-Z:LP-DIR-AF	g	200	pmagpy-4.4.0	D6A-1913a	u	5.000e-02	0	0.00	0.00	19	273
	This study		1.9	316.6	40.6	D6A-1913a_LP-DIR-AF	hargrave 2026-07-20 22:54:37	1.182e-04	3.07e-06	2.791e-01	4.16e-08	5.60e-08	9.13e-08	8	273	D6A-1913a_LP-DIR-AF-202	LT-AF-Z:LP-DIR-AF	g	201	pmagpy-4.4.0	D6A-1913a	u	5.500e-02	0	0.00	0.00	20	273
	This study		2.1	312.2	31.4	D6A-1913a_LP-DIR-AF	hargrave 2026-07-20 22:56:11	1.139e-04	2.96e-06	2.691e-01	4.45e-08	5.81e-08	9.29e-08	8	273	D6A-1913a_LP-DIR-AF-203	LT-AF-Z:LP-DIR-AF	g	202	pmagpy-4.4.0	D6A-1913a	u	6.000e-02	0	0.00	0.00	21	273
	This study		2.1	312.5	29.5	D6A-1913a_LP-DIR-AF	hargrave 2026-07-20 22:57:46	1.151e-04	2.99e-06	2.718e-01	4.59e-08	6.20e-08	9.26e-08	8	273	D6A-1913a_LP-DIR-AF-204	LT-AF-Z:LP-DIR-AF	g	203	pmagpy-4.4.0	D6A-1913a	u	6.500e-02	0	0.00	0.00	22	273
	This study		2.1	308.4	27.4	D6A-1913a_LP-DIR-AF	hargrave 2026-07-20 22:59:21	1.182e-04	3.07e-06	2.791e-01	4.80e-08	6.19e-08	9.29e-08	8	273	D6A-1913a_LP-DIR-AF-205	LT-AF-Z:LP-DIR-AF	g	204	pmagpy-4.4.0	D6A-1913a	u	7.000e-02	0	0.00	0.00	23	273
	This study		2.3	298.8	21.9	D6A-1913a_LP-DIR-AF	hargrave 2026-07-20 23:00:57	1.151e-04	2.99e-06	2.718e-01	4.90e-08	6.42e-08	9.94e-08	8	273	D6A-1913a_LP-DIR-AF-206	LT-AF-Z:LP-DIR-AF	g	205	pmagpy-4.4.0	D6A-1913a	u	7.500e-02	0	0.00	0.00	24	273
	This study		2.2	300.7	11.1	D6A-1913a_LP-DIR-AF	hargrave 2026-07-20 23:02:32	1.182e-04	3.07e-06	2.791e-01	5.73e-08	6.90e-08	1.00e-07	8	273	D6A-1913a_LP-DIR-AF-207	LT-AF-Z:LP-DIR-AF	g	206	pmagpy-4.4.0	D6A-1913a	u	8.000e-02	0	0.00	0.00	25	273
	This study		2.2	301.4	09.4	D6A-1913a_LP-DIR-AF	hargrave 2026-07-20 23:04:07	1.189e-04	3.09e-06	2.809e-01	5.71e-08	7.27e-08	9.75e-08	8	273	D6A-1913a_LP-DIR-AF-208	LT-AF-Z:LP-DIR-AF	g	207	pmagpy-4.4.0	D6A-1913a	u	8.500e-02	0	0.00	0.00	26	273
	This study		2.2	305.7	10.8	D6A-1913a_LP-DIR-AF	hargrave 2026-07-20 23:05:42	1.220e-04	3.17e-06	2.882e-01	6.08e-08	7.73e-08	9.91e-08	8	273	D6A-1913a_LP-DIR-AF-209	LT-AF-Z:LP-DIR-AF	g	208	pmagpy-4.4.0	D6A-1913a	u	9.000e-02	0	0.00	0.00	27	273
	This study		2.2	304.0	10.8	D6A-1913a_LP-DIR-AF	hargrave 2026-07-20 23:08:12	1.251e-04	3.25e-06	2.955e-01	6.40e-08	7.87e-08	9.88e-08	8	273	D6A-1913a_LP-DIR-AF-210	LT-AF-Z:LP-DIR-AF	g	209	pmagpy-4.4.0	D6A-1913a	u	9.500e-02	0	0.00	0.00	28	273
	This study		2.3	303.3	10.4	D6A-1913a_LP-DIR-AF	hargrave 2026-07-20 23:09:48	1.170e-04	3.04e-06	2.764e-01	6.09e-08	7.64e-08	9.72e-08	8	273	D6A-1913a_LP-DIR-AF-211	LT-AF-Z:LP-DIR-AF	g	210	pmagpy-4.4.0	D6A-1913a	u	1.000e-01	0	0.00	0.00	29	273
	This study		2.3	303.0	11.2	D6A-1913a_LP-DIR-AF	hargrave 2026-07-20 23:11:25	1.201e-04	3.12e-06	2.836e-01	6.50e-08	7.93e-08	9.82e-08	8	273	D6A-1913a_LP-DIR-AF-212	LT-AF-Z:LP-DIR-AF	g	211	pmagpy-4.4.0	D6A-1913a	u	1.050e-01	0	0.00	0.00	30	273
	This study		2.4	304.4	06.3	D6A-1913a_LP-DIR-AF	hargrave 2026-07-20 23:13:02	1.132e-04	2.94e-06	2.673e-01	6.78e-08	8.63e-08	9.82e-08	8	273	D6A-1913a_LP-DIR-AF-213	LT-AF-Z:LP-DIR-AF	g	212	pmagpy-4.4.0	D6A-1913a	u	1.100e-01	0	0.00	0.00	31	273
	This study		2.1	301.3	05.1	D6A-1913a_LP-DIR-AF	hargrave 2026-07-20 23:14:38	1.232e-04	3.20e-06	2.909e-01	6.84e-08	8.78e-08	9.64e-08	8	273	D6A-1913a_LP-DIR-AF-214	LT-AF-Z:LP-DIR-AF	g	213	pmagpy-4.4.0	D6A-1913a	u	1.150e-01	0	0.00	0.00	32	273
	This study		2.1	300.8	-01.7	D6A-1913a_LP-DIR-AF	hargrave 2026-07-20 23:16:15	1.182e-04	3.07e-06	2.791e-01	7.01e-08	9.25e-08	9.83e-08	8	273	D6A-1913a_LP-DIR-AF-215	LT-AF-Z:LP-DIR-AF	g	214	pmagpy-4.4.0	D6A-1913a	u	1.200e-01	0	0.00	0.00	33	273
	This study		2.0	300.6	-09.2	D6A-1913a_LP-DIR-AF	hargrave 2026-07-20 23:17:52	1.139e-04	2.96e-06	2.691e-01	6.49e-08	8.37e-08	9.69e-08	8	273	D6A-1913a_LP-DIR-AF-216	LT-AF-Z:LP-DIR-AF	g	215	pmagpy-4.4.0	D6A-1913a	u	1.250e-01	0	0.00	0.00	34	273
	This study		1.9	293.8	-09.8	D6A-1913a_LP-DIR-AF	hargrave 2026-07-20 23:19:29	1.170e-04	3.04e-06	2.764e-01	6.40e-08	8.34e-08	9.87e-08	8	273	D6A-1913a_LP-DIR-AF-217	LT-AF-Z:LP-DIR-AF	g	216	pmagpy-4.4.0	D6A-1913a	u	1.300e-01	0	0.00	0.00	35	273
	This study		1.0	340.5	78.8	D6A-1926a_LP-DIR-AF	hargrave 2026-07-20 20:31:25	3.233e-03	7.16e-05	6.509e+00	6.97e-07	1.04e-06	5.90e-07	8	273	D6A-1926a_LP-DIR-AF-218	LT-NO:LP-DIR-AF	g	217	pmagpy-4.4.0	D6A-1926a	u	0	0	0.00	0.00	0	273
	This study		1.0	337.1	79.0	D6A-1926a_LP-DIR-AF	hargrave 2026-07-20 20:33:00	3.192e-03	7.07e-05	6.427e+00	6.28e-07	9.84e-07	5.52e-07	8	273	D6A-1926a_LP-DIR-AF-219	LT-AF-Z:LP-DIR-AF	g	218	pmagpy-4.4.0	D6A-1926a	u	1.000e-03	0	0.00	0.00	1	273
	This study		0.8	332.8	79.4	D6A-1926a_LP-DIR-AF	hargrave 2026-07-20 20:34:36	3.115e-03	6.90e-05	6.273e+00	5.42e-07	8.72e-07	6.38e-07	8	273	D6A-1926a_LP-DIR-AF-220	LT-AF-Z:LP-DIR-AF	g	219	pmagpy-4.4.0	D6A-1926a	u	2.000e-03	0	0.00	0.00	2	273
	This study		0.8	328.8	79.3	D6A-1926a_LP-DIR-AF	hargrave 2026-07-20 20:36:11	2.975e-03	6.59e-05	5.991e+00	4.42e-07	7.34e-07	4.69e-07	8	273	D6A-1926a_LP-DIR-AF-221	LT-AF-Z:LP-DIR-AF	g	220	pmagpy-4.4.0	D6A-1926a	u	3.000e-03	0	0.00	0.00	3	273
	This study		0.8	324.9	77.8	D6A-1926a_LP-DIR-AF	hargrave 2026-07-20 20:37:46	2.515e-03	5.57e-05	5.064e+00	3.53e-07	6.11e-07	6.84e-07	8	273	D6A-1926a_LP-DIR-AF-222	LT-AF-Z:LP-DIR-AF	g	221	pmagpy-4.4.0	D6A-1926a	u	4.000e-03	0	0.00	0.00	4	273
